SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,Forest Ln,Gore,VA,22637,40000,,,HUNTERS VALLEY,,218236,,3,,,Active,,,https://www.redfin.com/VA/GORE/FOREST-LN-22637/home/22187026,BRIGHT MLS,VAFV2002986,N,Y,39.182856,-78.411896
MLS Listing,,Single Family Residential,468 Harry Hiett Ln,Gore,VA,22637,569900,4,3.5,LAMP ESTATES,3273,91040,2013,3,174,,Active,,,https://www.redfin.com/VA/Gore/468-Harry-Hiett-Ln-22637/home/65685895,BRIGHT MLS,VAFV2002940,N,Y,39.2608795,-78.3967983
MLS Listing,,Single Family Residential,109 Laurel Ridge Ct,Gore,VA,22637,525000,4,3.5,TIMBER RIDGE FARMS,3100,217800,1982,10,169,23,Active,,,https://www.redfin.com/VA/Gore/109-Laurel-Ridge-Ct-22637/home/22018504,BRIGHT MLS,VAFV2002648,N,Y,39.307395,-78.362592
MLS Listing,,Single Family Residential,180 Fairview,Gore,VA,22637,685000,4,2.0,Gore,3415,906048,1975,16,201,,Active,,,https://www.redfin.com/VA/Gore/180-Fairview-Rd-22637/home/75051193,BRIGHT MLS,VAFV2002802,N,Y,39.2824839,-78.383193
MLS Listing,,Single Family Residential,220 Lucas,Gore,VA,22637,205000,2,1.0,Gore,964,10890,1960,45,213,,Active,,,https://www.redfin.com/VA/Gore/220-Lucas-Ln-22637/home/28833534,BRIGHT MLS,VAFV2000127,N,Y,39.2651837,-78.3230336
MLS Listing,,Vacant Land,Lot I-7 Routt Rd,Gore,VA,22637,38200,,,NORTH MOUNTAIN EST,,235224,,61,,,Active,,,https://www.redfin.com/VA/Gore/7-Routt-Rd-22637/home/176646904,BRIGHT MLS,VAFV2000013,N,Y,39.1909569,-78.3976824
MLS Listing,,Vacant Land,Frye Path Rd,Gore,VA,22637,29500,,,NORTH MOUNTAIN EST,,278784,,64,,,Active,,,https://www.redfin.com/VA/Unknown/Frye-Path-Rd-22637/home/147098485,BRIGHT MLS,VAFV2002120,N,Y,39.19303369,-78.3878069
MLS Listing,,Vacant Land,Lot 27 A Parishville Rd,Gore,VA,22637,39000,,,Gore,,217800,,73,,,Active,,,https://www.redfin.com/VA/Gore/27-Parishville-Rd-22637/home/176506316,BRIGHT MLS,VAFV2002054,N,Y,39.2801444,-78.3605241
MLS Listing,,Single Family Residential,W Four Seasons Ln Lot 6,Gore,VA,22637,415000,3,2.0,AUTUMN HILLS ESTATES,1692,225641,,73,245,17,Active,,,https://www.redfin.com/VA/Gore/6-W-Four-Seasons-Ln-22637/unit-6/home/176503593,BRIGHT MLS,VAFV2002020,N,Y,39.2936256,-78.3672153
MLS Listing,,Vacant Land,951 Bobcat,Winchester,VA,22602,90000,,,GRT NORTH MTN WILDRNESS,,873378,,76,,15,Active,,,https://www.redfin.com/VA/WINCHESTER/951-BOBCAT-TRL-22602/home/162527207,BRIGHT MLS,VAFV2001966,N,Y,39.223458,-78.340359
