SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-3-2019,Single Family Residential,2418 Jarsey Ave,Baltimore,MD,21219,282000,4,2.0,KRAKOW,1394,16016,1986,916,202,,Sold,,,https://www.redfin.com/MD/Edgemere/2418-Jarsey-Ave-21219/home/9464829,BRIGHT MLS,MDBC254542,N,Y,39.2297208,-76.4505017
PAST SALE,October-23-2020,Single Family Residential,8802 Hinton Ave,Baltimore,MD,21219,825000,3,4.0,SWAN POINT,2976,10835,2006,408,277,,Sold,,,https://www.redfin.com/MD/Sparrows-Point/8802-Hinton-Ave-21219/home/9480718,BRIGHT MLS,MDBC504496,N,Y,39.2308978,-76.4095521
MLS Listing,,Single Family Residential,9308 Sea Horse,Sparrows Point,MD,21219,395000,3,3.0,BEACHWOOD ESTATES,1844,7112,2002,8,214,33,Active,December-5-2021 11:00 AM,December-5-2021 12:30 PM,https://www.redfin.com/MD/Sparrows-Point/9308-Sea-Horse-Ct-21219/home/9482297,BRIGHT MLS,MDBC2017220,N,Y,39.248722,-76.453583
MLS Listing,,Single Family Residential,2813 Wells Ave,Edgemere,MD,21219,439000,4,3.0,BATTLE PARK,2364,9950,1956,16,186,,Active,,,https://www.redfin.com/MD/Sparrows-Point/2813-Wells-Ave-21219/home/9432841,BRIGHT MLS,MDBC2015608,N,Y,39.237112,-76.45058
MLS Listing,,Townhouse,3004 Shaws Rd,Edgemere,MD,21219,440000,3,3.0,Edgemere,2612,3484,2020,21,168,50,Active,,,https://www.redfin.com/MD/Edgemere/3004-Shaws-Rd-21219/home/109942594,BRIGHT MLS,MDBC2015236,N,Y,39.2371916,-76.4343886
MLS Listing,,Single Family Residential,2646 Masseth,Sparrows Point,MD,21219,699900,3,3.0,EDGEMERE,2808,13000,2021,24,249,,Active,December-5-2021 12:00 PM,December-5-2021 02:00 PM,https://www.redfin.com/MD/Edgemere/2646-Masseth-Ave-21219/home/177169791,BRIGHT MLS,MDBC2000045,N,Y,39.2289144,-76.4567415
MLS Listing,,Single Family Residential,3142 Main Ave,Sparrows Point,MD,21219,899913,4,3.0,TRIPLE UNION PARK,2775,14820,2021,29,324,,Active,,,https://www.redfin.com/MD/Sparrows-Point/3142-Main-21219/home/164911252,BRIGHT MLS,MDBC2015618,N,Y,39.24163,-76.44201
MLS Listing,,Single Family Residential,2422 Eugene Ave,Baltimore,MD,21219,315000,3,1.0,LODGE FOREST MANOR,1128,9975,1978,34,279,,Active,December-8-2021 05:00 PM,December-8-2021 07:00 PM,https://www.redfin.com/MD/Sparrows-Point/2422-Eugene-Ave-21219/home/9471960,BRIGHT MLS,MDBC2014808,N,Y,39.2291233,-76.446169
MLS Listing,,Vacant Land,2905 Sparrows Point Rd,Sparrows Point,MD,21219,140000,,,EDGEMERE,,5880,,61,,,Active,,,https://www.redfin.com/MD/Sparrows-Point/2905-Sparrows-Point-Rd-21219/home/9477601,BRIGHT MLS,MDBC2000085,N,Y,39.237504,-76.448286
MLS Listing,,Single Family Residential,2700 Bay Dr,Baltimore,MD,21219,849000,4,2.0,SWAN POINT,3700,10767,1953,70,229,,Active,,,https://www.redfin.com/MD/Sparrows-Point/2700-Bay-Dr-21219/home/9477311,BRIGHT MLS,MDBC2009898,N,Y,39.236553,-76.398533
