SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
Redfin Data,,Townhouse,5207 Deal Dr,Oxon Hill,MD,20745,340000,3,2.0,Oxon Hill,1566,3113,1953,5,217,,Pre On-Market,,,https://www.redfin.com/MD/Oxon-Hill/5207-Deal-Dr-20745/home/10765773,Coming Soon,78986,N,Y,38.8187255,-76.9938836
PAST SALE,June-29-2021,Single Family Residential,323 Gibson Dr,Oxon Hill,MD,20745,475000,4,3.0,RIVER RIDGE ESTATES,1842,6226,1957,159,258,,Sold,,,https://www.redfin.com/MD/Oxon-Hill/323-Gibson-Dr-20745/home/10774083,BRIGHT MLS,MDPG607024,N,Y,38.7866204,-77.001859
PAST SALE,August-17-2021,Single Family Residential,6501 Bock Rd,Oxon Hill,MD,20745,370000,4,2.0,LIVINGSTON OAKS,1962,9966,1954,110,189,,Sold,,,https://www.redfin.com/MD/Oxon-Hill/6501-Bock-Rd-20745/home/10767528,BRIGHT MLS,MDPG2002074,N,Y,38.8006978,-76.9841302
PAST SALE,January-7-2020,Townhouse,4711 Summertime Dr,Oxon Hill,MD,20745,272000,3,3.0,SOUTHVIEW,1272,1900,1995,698,214,104,Sold,,,https://www.redfin.com/MD/Oxon-Hill/4711-Summertime-Dr-20745/home/10768338,BRIGHT MLS,MDPG548510,N,Y,38.826513,-76.981001
PAST SALE,March-29-2019,Single Family Residential,5603 Woodland Dr,Oxon Hill,MD,20745,295000,3,2.0,FOREST HEIGHTS,1371,7800,1942,982,215,,Sold,,,https://www.redfin.com/MD/Oxon-Hill/5603-Woodland-Dr-20745/home/10767774,BRIGHT MLS,MDPG319280,N,Y,38.8131343,-77.0007484
PAST SALE,April-14-2020,Single Family Residential,5102 Brookside Ct,Oxon Hill,MD,20745,336080,3,3.0,BARNABY RUN ESTATES,1640,12698,1980,600,205,,Sold,,,https://www.redfin.com/MD/Oxon-Hill/5102-Brookside-Ct-20745/home/10790043,BRIGHT MLS,MDPG559926,N,Y,38.8189544,-76.9831852
PAST SALE,September-11-2020,Condo/Co-op,155 Potomac #424,National Harbor,MD,20745,344000,1,1.0,ONE NATIONAL HARBOR COND,915,,2008,450,376,573,Sold,,,https://www.redfin.com/MD/Oxon-Hill/155-Potomac-Psge-20745/unit-424/home/23410880,BRIGHT MLS,MDPG568956,N,Y,38.7845076,-77.015069
PAST SALE,June-7-2019,Single Family Residential,7527 Abbington Dr,Oxon Hill,MD,20745,355000,3,2.0,RIVER RIDGE ESTATES,1309,6405,1957,912,271,,Sold,,,https://www.redfin.com/MD/Oxon-Hill/7527-Abbington-Dr-20745/home/10789202,BRIGHT MLS,MDPG525048,N,Y,38.78561,-77.001454
PAST SALE,August-28-2020,Condo/Co-op,145 Riverhaven Dr #411,Oxon Hill,MD,20745,449900,2,2.0,Oxon Hill,1107,,2018,464,406,565,Sold,,,https://www.redfin.com/MD/Oxon-Hill/145-Riverhaven-Dr-20745/unit-411/home/172060408,BRIGHT MLS,MDPG572596,N,Y,38.7835897,-77.0126749
PAST SALE,May-24-2019,Townhouse,4626 Winterberry Ln,Oxon Hill,MD,20745,250000,3,2.5,SOUTHVIEW,1872,1900,1989,926,134,104,Sold,,,https://www.redfin.com/MD/Oxon-Hill/4626-Winterberry-Ln-20745/home/10768252,BRIGHT MLS,MDPG522780,N,Y,38.8265773,-76.9830952
