SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,July-18-2019,Single Family Residential,5887 Rockhold Creek Rd,Deale,MD,20751,339900,3,2.0,Deale,1590,87120,1971,871,214,,Sold,,,https://www.redfin.com/MD/Deale/5887-Rockhold-Creek-Rd-20751/home/10459776,BRIGHT MLS,MDAA403618,N,Y,38.7879982,-76.5595926
PAST SALE,November-20-2020,Single Family Residential,641 Gull Dr,Deale,MD,20751,400000,3,2.0,NORTH DEALE,1688,11250,1989,380,237,,Sold,,,https://www.redfin.com/MD/Deale/641-Gull-Dr-20751/home/10466884,BRIGHT MLS,MDAA448202,N,Y,38.7877775,-76.5537452
PAST SALE,May-4-2021,Single Family Residential,820 Cedar Dr,Deale,MD,20751,1225000,5,3.5,REST HAVEN,3986,13286,1994,215,307,,Sold,,,https://www.redfin.com/MD/Deale/820-Cedar-Dr-20751/home/10458929,BRIGHT MLS,MDAA460532,N,Y,38.779618,-76.5411237
PAST SALE,April-13-2021,Single Family Residential,639 Gull Dr,Deale,MD,20751,421000,3,3.0,NORTH DEALE,1962,11250,1989,236,215,,Sold,,,https://www.redfin.com/MD/Deale/639-Gull-Dr-20751/home/10466883,BRIGHT MLS,MDAA458286,N,Y,38.787784,-76.5539991
PAST SALE,July-16-2021,Single Family Residential,713 Tyler Point Rd,Deale,MD,20751,340000,2,2.0,TYLERS POINT,1289,7000,1989,142,264,,Sold,,,https://www.redfin.com/MD/Deale/713-Tyler-Point-Rd-20751/home/10467485,BRIGHT MLS,MDAA466098,N,Y,38.7802155,-76.5461218
PAST SALE,June-10-2021,Single Family Residential,5929 Rockhold Dr,Deale,MD,20751,390000,3,1.0,NORTH DEALE,1120,14960,1956,178,348,,Sold,,,https://www.redfin.com/MD/Deale/5929-Rockhold-Dr-20751/home/10466871,BRIGHT MLS,MDAA465578,N,Y,38.788646085,-76.55431797
MLS Listing,,Single Family Residential,937 Marzoff Rd,Deale,MD,20751,609900,4,2.5,NEW DEALE BEACH,2650,12500,2021,24,230,,Active,December-5-2021 12:00 PM,December-5-2021 04:00 PM,https://www.redfin.com/MD/Deale/937-Marzoff-Rd-20751/home/10477816,BRIGHT MLS,MDAA2014264,N,Y,38.7823984,-76.5362813
MLS Listing,,Single Family Residential,5979 5th St,Deale,MD,20751,800000,5,5.5,DEALE BEACH,4058,8000,2021,31,197,,Active,,,https://www.redfin.com/MD/Deale/5979-5th-St-20751/home/10465613,BRIGHT MLS,MDAA2000681,N,Y,38.7837009,-76.5340282
MLS Listing,,Single Family Residential,605 Whittington Pl,Deale,MD,20751,325000,2,1.0,HERRING BAY VIEW,896,5000,1989,45,363,,Active,,,https://www.redfin.com/MD/Deale/605-Whittington-Dr-20751/home/10466551,BRIGHT MLS,MDAA2012536,N,Y,38.776462,-76.5574253
MLS Listing,,Single Family Residential,616 Charles Ave,Deale,MD,20751,279900,2,1.0,OWINGS BEACH,960,6250,1940,148,292,,Active,,,https://www.redfin.com/MD/Deale/616-Charles-Ave-20751/home/10466990,BRIGHT MLS,MDAA2003010,N,Y,38.7726757,-76.553542
