SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,February-8-2019,Multi-Family (2-4 Unit),111 N Rowland St,Richmond,VA,23220,405000,,,,3112,,1915,1031,130,,Sold,,,https://www.redfin.com/VA/Richmond/111-N-Rowland-St-23220/home/55440806,CVRMLS,1900157,N,Y,37.5513981,-77.4659172
PAST SALE,July-9-2021,Single Family Residential,3115 W Grace St,Richmond,VA,23221,600000,4,2.5,Sheppard Estates,2508,3049,1930,149,239,,Sold,,,https://www.redfin.com/VA/Richmond/3115-W-Grace-St-23221/home/55444404,CVRMLS,2117714,N,Y,37.5637837,-77.4749718
PAST SALE,October-30-2020,Condo/Co-op,2914 Parkwood Ave,Richmond,VA,23221,511000,4,2.5,,2340,2613,1920,401,218,,Sold,,,https://www.redfin.com/VA/Richmond/2914-Parkwood-Ave-23221/home/55443408,CVRMLS,2028498,N,Y,37.5516696,-77.4786557
PAST SALE,September-20-2021,Condo/Co-op,2922 Grayland Ave,Richmond,VA,23221,420000,2,1.5,,1460,2613,1926,76,288,,Sold,,,https://www.redfin.com/VA/Richmond/2922-Grayland-Ave-23221/home/55443386,CVRMLS,2122628,N,Y,37.5509515,-77.4793167
PAST SALE,October-27-2020,Condo/Co-op,717 Byrd Park Ct,Richmond,VA,23220,537000,3,2.5,,1688,1742,1921,404,318,,Sold,,,https://www.redfin.com/VA/Richmond/717-Byrd-Park-Ct-23220/home/55440467,CVRMLS,2025070,N,Y,37.5435826,-77.4705221
PAST SALE,September-20-2021,Single Family Residential,2818 Edgewood Ave,Richmond,VA,23222,385000,3,2.5,Parkland,1809,4356,1921,76,213,,Sold,,,https://www.redfin.com/VA/Richmond/2818-Edgewood-Ave-23222/home/55419465,CVRMLS,2125465,N,Y,37.5699736,-77.4389791
PAST SALE,July-1-2021,Condo/Co-op,2235 Monument Ave Unit U8,Richmond,VA,23220,255000,2,1.0,,832,6534,1924,157,306,433,Sold,,,https://www.redfin.com/VA/Richmond/2235-Monument-Ave-23220/unit-U8/home/175217967,CVRMLS,2115463,N,Y,37.5568001,-77.4658706
PAST SALE,November-24-2020,Single Family Residential,3403 Ellwood Ave,Richmond,VA,23221,440000,3,2.5,,1988,4791,1912,376,221,,Sold,,,https://www.redfin.com/VA/Richmond/3403-Ellwood-Ave-23221/home/55445802,CVRMLS,2031777,N,Y,37.5557071,-77.4847724
MLS Listing,,Condo/Co-op,1333 W Broad St Unit U507,Richmond,VA,23220,239000,2,2.0,Ironhouse Place Condominiums,1037,871,1915,1,230,383,Active,,,https://www.redfin.com/VA/Richmond/1333-W-Broad-St-23220/unit-U507/home/55390793,CVRMLS,2135868,N,Y,37.5529854,-77.4549005
MLS Listing,,Single Family Residential,2211 Seminary Ave,Richmond,VA,23220,474950,4,2.0,Chamberlayne Court,1947,6969,1962,2,244,,Active,,,https://www.redfin.com/VA/Richmond/2211-Seminary-Ave-23220/home/55418576,CVRMLS,2135796,N,Y,37.5630714,-77.4448962
