SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,0 Mountain Harbor Club Dr Lot 1 SEC C,Glenville,NC,28736,21997,,,Blue Ridge Mountain Club,,11325,,23,,,Active,,,https://www.redfin.com/NC/Glenville/4769-N-Carolina-107-28736/unit-1-SEC-C/home/177172200,CANOPYMLS,3805658,N,Y,35.1658172,-83.1268812
MLS Listing,,Vacant Land,Lt 37 New Settlers Way,Glenville,NC,28736,399000,,,Chinquapin,,155073,,31,,217,Active,,,https://www.redfin.com/NC/Unknown/Lt-37-New-New-Settlers-Way-28736/home/177072306,CANOPYMLS,3802955,N,Y,35.16443,-83.069459
MLS Listing,,Vacant Land,00 Steeplebush Ct #636,Tuckasegee,NC,28783,79990,,,Bear Lake Reserve,,54450,,65,,732,Active,,,https://www.redfin.com/NC/Tuckasegee/Steeplebush-CT-28783/unit-636/home/176585688,CANOPYMLS,3791656,N,Y,35.218765,-83.05659
MLS Listing,,Vacant Land,TBD Starry Night Ln Lot 21,Glenville,NC,28736,399000,,,Chinquapin,,219106,,79,,217,Active,,,https://www.redfin.com/NC/Glenville/TBD-Starry-Night-LN-28736/unit-21/home/176435919,CANOPYMLS,3785318,N,Y,35.16509,-83.068275
MLS Listing,,Single Family Residential,455 Chipmunk Trl,GLENVILLE,NC,28736,595000,5,3.0,MACDONALD,3500,44431,1993,143,170,,Active,,,https://www.redfin.com/NC/Glenville/455-Chipmunk-Trl-28736/home/131884773,Stellar MLS,O5958850,N,Y,35.1424541,-83.1216303
MLS Listing,,Vacant Land,Lot 56 Pilot Knob Rd #56,Glenville,NC,28736,91500,,,Sims Valley,,123274,,212,,100,Active,,,https://www.redfin.com/NC/Glenville/56-Pilot-Knob-Rd-28736/home/131935213,CANOPYMLS,3737240,N,Y,35.213499,-83.13482
MLS Listing,,Vacant Land,Lot 27 Autumn Blaze Trl #27,Glenville,NC,28736,100000,,,Sims Valley,,38768,,212,,100,Active,,,https://www.redfin.com/NC/Glenville/Lot-27-Autumn-Blaze-TRL-28736/unit-27/home/175099780,CANOPYMLS,3737206,N,Y,35.21317,-83.131637
MLS Listing,,Other,118 Leafy Knoll Crk,,NC,28736,95000,,,Laurel Falls,368953,368953,,250,0,,Active,,,https://www.redfin.com/NC/Glenville/118-Leafy-Knoll-CRK-28736/home/174801390,Beaches MLS,F10277727,N,Y,35.1825835,-83.0898194
