SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,408 Flat River Run,Hillsborough,NC,27278,452250,4,3.0,Collins Ridge,2570,4791,2022,2,176,85,Active,,,https://www.redfin.com/NC/Hillsborough/408-River-Rd-27278/home/44403329,TMLS,2421883,N,Y,36.0802322,-79.0781647
MLS Listing,,Single Family Residential,527 Haven Hill Rd,Hillsborough,NC,27278,447305,4,3.0,Collins Ridge,2445,5662,2021,2,183,85,Active,,,https://www.redfin.com/NC/Hillsborough/527-Haven-Hl-27278/home/177488802,TMLS,2421877,N,Y,36.0596966,-79.0934135
MLS Listing,,Single Family Residential,7307 Ramblewood Dr,Hillsborough,NC,27278,188500,3,2.0,,1248,162043,1983,2,151,,Active,,,https://www.redfin.com/NC/Hillsborough/7307-Ramblewood-Dr-27278/home/44414029,AMLSNC,121691,N,Y,35.966042,-79.183556
MLS Listing,,Townhouse,501 Flat Ford Rd,Hillsborough,NC,27278,339710,3,2.5,Collins Ridge,1763,3484,2021,2,193,180,Active,,,https://www.redfin.com/NC/Hillsborough/501-Flat-Ford-Rd-27278/home/177488068,TMLS,2421834,N,Y,36.057914,-79.0942238
MLS Listing,,Townhouse,503 Flat Ford Rd,Hillsborough,NC,27278,327945,3,2.5,Collins Ridge,1699,2178,2021,2,193,180,Active,,,https://www.redfin.com/NC/Hillsborough/503-Flat-Ford-Rd-27278/home/177488061,TMLS,2421821,N,Y,36.0579233,-79.0941947
MLS Listing,,Townhouse,505 Flat Ford Rd,Hillsborough,NC,27278,327945,3,2.5,Collins Ridge,1699,2178,2021,2,193,180,Active,,,https://www.redfin.com/NC/Hillsborough/505-Flat-Ford-Rd-27278/home/177487692,TMLS,2421814,N,Y,36.0579326,-79.0941655
MLS Listing,,Single Family Residential,24 Terry Brook Ln,Hillsborough,NC,27278,320000,3,2.5,Mistletoe Hills,1500,28314,1991,2,213,,Pre On-Market,,,https://www.redfin.com/NC/HILLSBOROUGH/24-TERRY-BROOK-LN-27278/home/43584860,TMLS,2421779,N,Y,36.136517,-78.944179
MLS Listing,,Single Family Residential,2918 Borland Rd,Hillsborough,NC,27278,1400000,4,4.0,Orange,5299,722224,2018,2,264,,Pre On-Market,,,https://www.redfin.com/NC/Hillsborough/2918-Borland-Rd-27278/home/144850761,TMLS,2421766,N,Y,36.0034247,-79.1639872
MLS Listing,,Single Family Residential,515 Haven Hill Rd,Hillsborough,NC,27278,431330,5,3.0,Collins Ridge,2368,4356,2021,3,182,85,Active,,,https://www.redfin.com/NC/Hillsborough/515-Haven-Hl-27278/home/177483560,TMLS,2421688,N,Y,36.0596966,-79.0934135
MLS Listing,,Single Family Residential,539 Haven Hill Rd,Hillsborough,NC,27278,505310,4,3.0,Collins Ridge,3113,4356,2021,3,162,85,Active,,,https://www.redfin.com/NC/Hillsborough/539-Haven-Hl-27278/home/177483323,TMLS,2421687,N,Y,36.0596966,-79.0934135
MLS Listing,,Single Family Residential,2707 E Us 70 Hwy,Hillsborough,NC,27278,399900,2,2.0,Orange,2281,50094,1969,3,175,,Active,,,https://www.redfin.com/NC/Hillsborough/2707-U-S-70-27278/home/175782678,TMLS,2421671,N,Y,36.0619198,-79.0569078
