SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,6816 Green Hollow Way,Highland,MD,20777,535000,,,HIGHLAND,,50530,,32,,61,Active,,,https://www.redfin.com/MD/Highland/6816-Green-Hollow-Way-20777/home/10219312,BRIGHT MLS,MDHW2006634,N,Y,39.183024,-76.966875
MLS Listing,,Single Family Residential,13278 Styer Ct,Highland,MD,20777,925000,4,4.5,ALLNUTT FARMS ESTATES,4702,59242,1989,3,197,,Active,December-5-2021 11:00 AM,December-5-2021 01:00 PM,https://www.redfin.com/MD/Highland/13278-Styer-Ct-20777/home/10129165,BRIGHT MLS,MDHW2007356,N,Y,39.1934066,-76.9705844
MLS Listing,,Single Family Residential,6561 Prestwick Dr,Highland,MD,20777,850000,4,3.0,Highland,3283,130680,1987,4,259,,Active,December-5-2021 11:00 AM,December-5-2021 01:00 PM,https://www.redfin.com/MD/Highland/6561-Prestwick-Dr-20777/home/10133626,BRIGHT MLS,MDHW2007278,N,Y,39.1919488,-76.9584324
MLS Listing,,Single Family Residential,13985 Clarksville Pike,Highland,MD,20777,1050000,6,5.5,HIGHLAND,6075,43560,2006,9,173,,Active,,,https://www.redfin.com/MD/Highland/13985-Clarksville-Pike-20777/home/171032848,BRIGHT MLS,MDHW2007318,N,Y,39.1610097,-76.9660388
MLS Listing,,Single Family Residential,13790 Clarksville Pike,Highland,MD,20777,699900,4,2.5,Highland,3186,132858,2009,23,220,,Active,,,https://www.redfin.com/MD/Highland/13790-Clarksville-Pike-20777/home/177177253,BRIGHT MLS,MDHW2006898,N,Y,39.1687283,-76.9692208
MLS Listing,,Single Family Residential,12439 Route 216,Highland,MD,20777,1699999,7,5.5,FULTON,5056,100188,1899,37,336,,Active,,,https://www.redfin.com/MD/HIGHLAND/12439-ROUTE-216-20777/home/10122670,BRIGHT MLS,MDHW2006438,N,Y,39.166923,-76.945489
MLS Listing,,Vacant Land,12875 Clarksville Pike,Highland,MD,20777,499000,,,Highland,,177289,,75,,,Active,,,https://www.redfin.com/MD/Highland/12875-Clarksville-Pike-20777/home/10121135,BRIGHT MLS,MDHW2005272,N,Y,39.1908211,-76.9466419
MLS Listing,,Single Family Residential,13609 Noble Way,Highland,MD,20777,1214500,5,4.5,Highland,3800,48991,2022,93,320,58,Active,,,https://www.redfin.com/MD/HIGHLAND/13609-NOBLE-WAY-20777/home/170744805,BRIGHT MLS,MDHW2004350,N,Y,39.19630297,-76.95732174
MLS Listing,,Single Family Residential,6555 Paper Pl,Highland,MD,20777,2345000,7,5.5,WILLOW POND,8870,248728,2006,164,264,,Active,,,https://www.redfin.com/MD/Highland/6555-Paper-Pl-20777/home/10144483,BRIGHT MLS,MDHW296350,N,Y,39.197654,-76.955802
MLS Listing,,Single Family Residential,13032 Highland Rd,Highland,MD,20777,5500000,5,4.0,Highland,8084,1084208,1789,815,680,,Active,,,https://www.redfin.com/MD/Highland/13032-Highland-Rd-20777/home/52913097,BRIGHT MLS,MDHW270226,N,Y,39.1844133,-76.9648757
PAST SALE,,Single Family Residential,12549 Scaggsville Rd,Highland,MD,20777,475000,,2.0,,2273,40946,1963,,209,,,,,https://www.redfin.com/MD/Highland/12549-Scaggsville-Rd-20777/home/10117325,,,N,Y,39.1700302,-76.9497453
PAST SALE,,Single Family Residential,7518 Greenwood Dr,Highland,MD,20777,560000,,2.0,,1704,55321,1959,,329,,,,,https://www.redfin.com/MD/Highland/7518-Greenwood-Dr-20777/home/10117575,,,N,Y,39.1646576,-76.9464143
