SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,80 Saintsing Trl Unit 73 WL,Franklinton,NC,27525,376537,3,2.0,Franklin,1777,10410,2022,2,212,45,Active,,,https://www.redfin.com/NC/Franklinton/80-Saintsing-TRL-27525/unit-73-WL/home/177489997,TMLS,2421893,N,Y,36.070903182455,-78.5042456298828
MLS Listing,,Single Family Residential,30 Mitchell Ridge Dr,Youngsville,NC,27596,385000,3,2.5,Mitchells Ridge,2030,41817,2021,2,190,,Active,,,https://www.redfin.com/NC/Youngsville/30-Mitchell-Ridge-DR-27596/home/177489150,TMLS,2421887,N,Y,35.9365310249547,-78.3788664134979
MLS Listing,,Single Family Residential,516 Holden Forest Dr,Youngsville,NC,27596,390000,4,2.5,Franklin,2234,8276,2017,2,175,40,Pre On-Market,,,https://www.redfin.com/NC/Youngsville/516-Holden-Forest-Dr-27596/home/143181903,TMLS,2421885,N,Y,36.022113,-78.496479
MLS Listing,,Single Family Residential,1616 Haltwhistle St #172,Wake Forest,NC,27587,344999,4,2.5,Franklin,1929,7187,2021,2,179,37,Active,,,https://www.redfin.com/NC/Wake-Forest/1616-Haltwhistle-ST-27587/unit-172/home/177485784,TMLS,2421725,N,Y,36.0098533574459,-78.4997352000039
MLS Listing,,Single Family Residential,560 Long View Dr,Youngsville,NC,27596,429900,4,3.0,Olde Liberty,2729,15246,2017,11,158,35,Pre On-Market,,,https://www.redfin.com/NC/Youngsville/560-Long-View-Dr-27596/home/160374476,TMLS,2420722,N,Y,36.0724123,-78.5112631
MLS Listing,,Single Family Residential,615 Clubhouse Dr,Youngsville,NC,27596,425000,4,3.5,Olde Liberty,2748,16988,2012,13,155,34,Active,,,https://www.redfin.com/NC/Youngsville/615-Clubhouse-Dr-27596/home/49802176,TMLS,2420390,N,Y,36.0701296,-78.5175655
MLS Listing,,Single Family Residential,150 Olde Liberty Dr,Youngsville,NC,27596,449900,3,2.5,Olde Liberty,2194,11325,2018,14,205,68,Active,,,https://www.redfin.com/NC/YOUNGSVILLE/150-OLDE-LIBERTY-DR-27596/home/144663430,TMLS,2420204,N,Y,36.071422,-78.524399
MLS Listing,,Single Family Residential,155 Broken Arrow Trl,Youngsville,NC,27596,325000,3,2.0,Green Estate,1298,40510,2001,20,250,,Active,,,https://www.redfin.com/NC/Youngsville/155-Broken-Arrow-Trl-27596/home/44294698,TMLS,2419144,N,Y,35.9942617,-78.4296964
MLS Listing,,Vacant Land,236 Robbins Rd,Youngsville,NC,27596,310000,,,Franklin,,140263,,24,,,Active,,,https://www.redfin.com/NC/Youngsville/236-Robbins-Rd-27596/home/177166403,TMLS,2418622,N,Y,35.9614356,-78.3508394
MLS Listing,,Single Family Residential,55 Buttonwood Ct,Youngsville,NC,27596,400000,4,3.5,Franklin,2341,22651,2019,25,171,,Active,,,https://www.redfin.com/NC/Youngsville/55-Buttonwood-Ct-27596/home/147925320,TMLS,2418273,N,Y,35.990975,-78.403233
