SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,120 Mosaic Blvd #307,Pittsboro,NC,27312,412125,1,1.0,Chatham,1054,,2022,409,391,385,Active,,,https://www.redfin.com/NC/Pittsboro/120-Mosaic-Blvd-Unknown/unit-307/home/173494308,TMLS,2349804,N,Y,35.7572707672121,-79.1642310820007
MLS Listing,,Condo/Co-op,120 Mosaic Blvd #308,Pittsboro,NC,27312,319875,1,1.0,Chatham,812,,2022,409,394,250,Active,,,https://www.redfin.com/NC/Pittsboro/120-Mosaic-Blvd-Unknown/unit-308/home/173494307,TMLS,2349803,N,Y,35.7573230058871,-79.1642954550171
MLS Listing,,Condo/Co-op,120 Mosaic Blvd #303,Pittsboro,NC,27312,467250,2,2.0,Chatham,1198,,2022,409,390,452,Active,,,https://www.redfin.com/NC/Pittsboro/120-Mosaic-Blvd-Unknown/unit-303/home/173494302,TMLS,2349802,N,Y,35.7577070883827,-79.1640165052795
MLS Listing,,Condo/Co-op,120 Mosaic Blvd #309,Pittsboro,NC,27312,670000,3,2.0,Chatham,1622,,2022,418,413,586,Active,,,https://www.redfin.com/NC/Pittsboro/120-Mosaic-BLVD-27312/unit-309/home/173421753,TMLS,2348172,N,Y,35.757707,-79.164017
New Construction Plan,,Single Family Residential,Ruby,Pittsboro,NC,27312,436125,2,2.0,Tessera at Mosaic,1125,,,,388,,Active,,,https://www.redfin.com/NC/Pittsboro/Tessera-at-Mosaic/Ruby/home/174422173,NewHomeSource.com,Plan-181877909,N,Y,35.7555,-79.1641
New Construction Plan,,Single Family Residential,Quartz,Pittsboro,NC,27312,414750,2,2.0,Tessera at Mosaic,1081,,,,384,,Active,,,https://www.redfin.com/NC/Pittsboro/Tessera-at-Mosaic/Quartz/home/174422174,NewHomeSource.com,Plan-181877908,N,Y,35.7555,-79.1641
New Construction Plan,,Single Family Residential,Emerald,Pittsboro,NC,27312,267000,1,1.0,Tessera at Mosaic,689,,,,388,,Active,,,https://www.redfin.com/NC/Pittsboro/Tessera-at-Mosaic/Emerald/home/174422175,NewHomeSource.com,Plan-181877907,N,Y,35.7555,-79.1641
New Construction Plan,,Single Family Residential,Jade,Pittsboro,NC,27312,319875,1,1.0,Tessera at Mosaic,812,,,,394,,Active,,,https://www.redfin.com/NC/Pittsboro/Tessera-at-Mosaic/Jade/home/174422170,NewHomeSource.com,Plan-181877905,N,Y,35.7555,-79.1641
New Construction Plan,,Single Family Residential,Opal,Pittsboro,NC,27312,412125,1,1.0,Tessera at Mosaic,1054,,,,391,,Active,,,https://www.redfin.com/NC/Pittsboro/Tessera-at-Mosaic/Opal/home/174422169,NewHomeSource.com,Plan-181877906,N,Y,35.7555,-79.1641
New Construction Plan,,Single Family Residential,Sapphire,Pittsboro,NC,27312,670000,3,2.0,Tessera at Mosaic,1622,,,,413,,Active,,,https://www.redfin.com/NC/Pittsboro/Tessera-at-Mosaic/Sapphire/home/174422171,NewHomeSource.com,Plan-181877904,N,Y,35.7555,-79.1641
New Construction Plan,,Single Family Residential,Pearl,Pittsboro,NC,27312,464625,2,2.0,Tessera at Mosaic,1191,,,,390,,Active,,,https://www.redfin.com/NC/Pittsboro/Tessera-at-Mosaic/Pearl/home/174422172,NewHomeSource.com,Plan-181877903,N,Y,35.7555,-79.1641
