SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,22437 Sparta Rd,Milford,VA,22514,850000,4,2.0,,2176,3026113,1959,25,391,,Active,,,https://www.redfin.com/VA/Milford/22437-Sparta-Rd-22514/home/22024108,CVRMLS,2134110,N,Y,37.99092,-77.253755
MLS Listing,,Vacant Land,0 Pendleton Rd,Bowling Green,VA,22427,133900,,,Bowling Green,,618116,,75,,,Active,,,https://www.redfin.com/VA/Bowling-Green/0-Pendleton-RD-22427/home/177274125,BRIGHT MLS,VACV2000544,N,Y,37.98452776,-77.24829729
MLS Listing,,Vacant Land,0 Sparta,Milford,VA,22514,129000,,,ALPS,,629442,,96,,,Active,,,https://www.redfin.com/VA/MILFORD/SPARTA-RD-22514/home/15489334,BRIGHT MLS,VACV2000420,N,Y,37.989912,-77.213922
PAST SALE,July-30-2021,Vacant Land,Unknown,Bowling Green,VA,22427,175000,,,Bowling Green,,1689649,,128,,,Sold,,,https://www.redfin.com/VA/Bowling-Green/Unknown-22514/home/173659429,BRIGHT MLS,VACV123796,N,Y,38.00069509,-77.22638126
PAST SALE,,Single Family Residential,22586 Maracossic Dr,Bowling Green,VA,22427,375000,3,2.0,,2408,86249,1965,,156,,,,,https://www.redfin.com/VA/Bowling-Green/22586-Maracossic-Dr-22427/home/15489476,,,N,Y,38.0074098,-77.2536489
PAST SALE,January-22-2021,Single Family Residential,23185 Sparta Rd,Milford,VA,22514,575000,4,3.0,PITTS,6001,1196245,2004,317,96,,Sold,,,https://www.redfin.com/VA/Milford/23185-Sparta-Rd-22514/home/143212113,BRIGHT MLS,VACV122898,N,Y,37.9915045,-77.241871
PAST SALE,December-30-2020,Single Family Residential,22380 Sparta Rd,Milford,VA,22514,352500,2,2.0,LAKE HOLLY,2649,203861,1990,340,133,,Sold,,,https://www.redfin.com/VA/Milford/22380-Sparta-Rd-22514/home/15489112,BRIGHT MLS,VACV123102,N,Y,37.986494,-77.255174
PAST SALE,March-18-2021,Single Family Residential,23115 Mt Cloud Rd,Bowling Green,VA,22427,360000,3,2.0,MOUNT CLOUD ESTATES,2450,451499,1995,262,147,,Sold,,,https://www.redfin.com/VA/Bowling-Green/23115-Mt-Cloud-Rd-22427/home/15487407,BRIGHT MLS,VACV123538,N,Y,37.9730817,-77.2468317
PAST SALE,September-30-2020,Single Family Residential,23157 Sparta Rd,Milford,VA,22514,484000,4,2.5,PITTS,4555,458425,2001,431,106,,Sold,,,https://www.redfin.com/VA/Milford/23157-Sparta-Rd-22514/home/15480704,BRIGHT MLS,VACV122648,N,Y,37.9906925,-77.2441198
PAST SALE,May-14-2021,Single Family Residential,20202 Pendleton Rd,Bowling Green,VA,22427,460000,3,2.0,KING-PRIDEMORE,2156,528862,2005,205,213,,Sold,,,https://www.redfin.com/VA/Bowling-Green/20202-Pendleton-Rd-22427/home/15479803,BRIGHT MLS,VACV123962,N,Y,37.986578,-77.247595
PAST SALE,November-2-2020,Single Family Residential,24500 Sparta Rd,Milford,VA,22514,250000,3,2.5,Milford,1740,147668,1992,398,144,,Sold,,,https://www.redfin.com/VA/Milford/24500-Sparta-Rd-22514/home/15487321,BRIGHT MLS,VACV122916,N,Y,37.989336,-77.217355
PAST SALE,February-8-2019,Single Family Residential,25179 Sparta Rd,Milford,VA,22514,360000,4,3.5,Milford,2108,479160,1950,1031,171,,Sold,,,https://www.redfin.com/VA/Milford/25179-Sparta-Rd-22514/home/15489356,BRIGHT MLS,VACV102212,N,Y,37.991303,-77.209219
PAST SALE,November-6-2020,Single Family Residential,25117 Newtown Rd,Bowling Green,VA,22427,168000,4,2.0,Bowling Green,2365,108900,1960,394,71,,Sold,,,https://www.redfin.com/VA/Bowling-Green/25117-Newtown-Rd-22427/home/15489368,BRIGHT MLS,VACV122286,N,Y,37.9770102,-77.2129635
PAST SALE,,Single Family Residential,25246 Newtown Rd,Bowling Green,VA,22427,207000,4,2.0,,3032,58806,1961,,68,,,,,https://www.redfin.com/VA/Bowling-Green/25246-Newtown-Rd-22427/home/15489393,,,N,Y,37.972968,-77.210146
PAST SALE,December-23-2020,Vacant Land,25040 Newtown Rd,Bowling Green,VA,22427,110000,,,,,1715828,,347,,,Sold,,,https://www.redfin.com/VA/Bowling-Green/25040-Newtown-Rd-22427/home/171809224,CVRMLS,2015167,N,Y,37.974735,-77.213999
