SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,92 Red Oak Dr,Mills River,NC,28759,699900,4,3.5,High Vista,3818,44866,1993,1,183,63,Active,,,https://www.redfin.com/NC/Mills-River/92-Red-Oak-28759/home/111296360,CANOPYMLS,3809340,N,Y,35.437195,-82.594465
MLS Listing,,Single Family Residential,178 Flatwood Ln,Mills River,NC,28759,550000,3,3.0,Mills River,2990,111513,1993,2,184,,Active,,,https://www.redfin.com/NC/Mills-River/178-Flatwood-Ln-28759/home/112003899,CANOPYMLS,3810704,N,Y,35.3369166,-82.6235775
MLS Listing,,Single Family Residential,416 Kimzey Rd,Mills River,NC,28759,425000,3,2.0,Mills River,1758,18730,1948,2,242,,Active,,,https://www.redfin.com/NC/Mills-River/416-Kimzey-Rd-28759/home/111988984,CANOPYMLS,3810405,N,Y,35.3814484,-82.5804745
MLS Listing,,Vacant Land,136 Lone Oak Dr #6,Mills River,NC,28759,105000,3,,Oak Meadows,,30056,,5,,29,Active,,,https://www.redfin.com/NC/Mills-River/136-Lone-Oak-Dr-28759/unit-6/home/177385870,CANOPYMLS,3809750,N,Y,35.370825,-82.558117
MLS Listing,,Vacant Land,Lot 52 Majestic Ridge Rd Lot 52,Mills River,NC,28759,325000,,,The Farm at Mills River,,30491,,5,,100,Active,,,https://www.redfin.com/NC/Mills-River/52-Majestic-Ridge-Rd-28759/unit-52/home/177384621,CANOPYMLS,3809752,N,Y,35.3996987,-82.5470266
MLS Listing,,Vacant Land,Lot 63 Double Knob Rd #63,Mills River,NC,28759,300000,,,The Farm at Mills River,,34848,,5,,100,Active,,,https://www.redfin.com/NC/Mills-River/Lot-63-Double-Knob-RD-28759/unit-63/home/177384179,CANOPYMLS,3809691,N,Y,35.3995,-82.549
MLS Listing,,Vacant Land,LOT 70 Soapstone Trl #70,Mills River,NC,28759,325000,,,The Farm at Mills River,,69696,,11,,100,Active,,,https://www.redfin.com/NC/Mills-River/LOT-70-Soapstone-TRL-28759/unit-70/home/177329541,CANOPYMLS,3808986,N,Y,35.3968,-82.5504
MLS Listing,,Vacant Land,LOT 38 Pisgah Ridge Trl #36,Mills River,NC,28759,225000,,,The Farm at Mills River,,46609,,11,,100,Active,,,https://www.redfin.com/NC/Mills-River/38-Pisgah-Ridge-Trl-28759/unit-36/home/177329391,CANOPYMLS,3808973,N,Y,35.3990265,-82.548207
MLS Listing,,Vacant Land,10 Round Robin Ln,Mills River,NC,28759,150000,,,High Vista Falls,,24785,,17,,63,Active,,,https://www.redfin.com/NC/Mills-River/10-Round-Robin-Ln-28759/home/111272311,CANOPYMLS,3807480,N,Y,35.434613,-82.582602
MLS Listing,,Vacant Land,Lot 19 Waterford Dr #19,Mills River,NC,28759,60000,,,Mills Pointe,,33541,,21,,17,Active,,,https://www.redfin.com/NC/Mills-River/19-Waterford-Dr-28759/unit-19/home/177188480,CANOPYMLS,3802828,N,Y,35.3626215,-82.5766323
MLS Listing,,Vacant Land,00000 Majestic Ridge Rd Lot 48,Mills River,NC,28759,200000,,,The Farm at Mills River,,30491,,33,,100,Active,,,https://www.redfin.com/NC/Mills-River/Majestic-Ridge-Rd-28759/unit-48/home/177043963,CANOPYMLS,3802325,N,Y,35.4139,-82.5455
MLS Listing,,Single Family Residential,301 Daniel Circle Dr #67,Mills River,NC,28759,1099000,3,2.5,Mills River Crossing,3606,30056,2022,37,305,75,Active,,,https://www.redfin.com/NC/Mills-River/301-Daniel-Circle-DR-28759/unit-67/home/177001119,CANOPYMLS,3801327,N,Y,35.3709,-82.5845
MLS Listing,,Single Family Residential,275 Daniel Circle Dr,Mills River,NC,28792,1099000,3,2.5,Mills River Crossing,3606,30056,2021,38,305,75,Active,,,https://www.redfin.com/NC/Mills-River/275-Daniel-Circle-DR-Unknown/home/176992302,CANOPYMLS,3798912,N,Y,35.369596,-82.580641
