SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,6035 Showell Cir,Pfafftown,NC,27040,260000,4,2.5,Old Towne Village,,,2015,3,,24,Active,December-5-2021 02:00 PM,December-5-2021 04:00 PM,https://www.redfin.com/NC/Pfafftown/6035-Showell-Cir-27040/home/103511946,Triad MLS,1051079,N,Y,36.1807385,-80.3553491
MLS Listing,,Single Family Residential,3463 Eagle Cove Ct,Pfafftown,NC,27040,342568,4,2.5,Grandview Crossing,,,2022,3,,21,Active,,,https://www.redfin.com/NC/Pfafftown/3463-Eagle-Cove-Ct-27040/unit-C/home/94851699,Triad MLS,1051090,N,Y,36.165665,-80.3554039
MLS Listing,,Single Family Residential,3493 Waterway Dr,Pfafftown,NC,27040,55000,,,Lochurst,,,,3,,42,Active,,,https://www.redfin.com/NC/Pfafftown/3493-Waterway-Dr-27040/home/94931998,Triad MLS,1050986,N,Y,36.158892,-80.358434
MLS Listing,,Single Family Residential,4444 Lochurst Dr,Pfafftown,NC,27040,55000,,,Lochurst,,,,3,,42,Active,,,https://www.redfin.com/NC/Pfafftown/4444-Lochurst-Dr-27040/home/94932026,Triad MLS,1050968,N,Y,36.159176,-80.358103
MLS Listing,,Single Family Residential,4677 Pebble Lake Dr,Pfafftown,NC,27040,52000,,,Lochurst,,,,3,,42,Active,,,https://www.redfin.com/NC/Pfafftown/4677-Pebble-Lake-Dr-27040/home/94846544,Triad MLS,1050994,N,Y,36.164343,-80.360082
MLS Listing,,Single Family Residential,4642 Pebble Lake Dr,Pfafftown,NC,27040,52000,,,Lochurst,,,,3,,42,Active,,,https://www.redfin.com/NC/Pfafftown/4642-Pebble-Lake-Dr-27040/home/94971252,Triad MLS,1050990,N,Y,36.163834,-80.359208
MLS Listing,,Single Family Residential,3665 Glennmoor Dr,Pfafftown,NC,27040,50000,,,Lochurst,,,,3,,42,Active,,,https://www.redfin.com/NC/Pfafftown/3665-Glennmoor-Dr-27040/home/94932200,Triad MLS,1050987,N,Y,36.163818,-80.356062
MLS Listing,,Single Family Residential,4600 Pebble Lake Dr,Pfafftown,NC,27040,43000,,,Lochurst,,,,3,,42,Active,,,https://www.redfin.com/NC/Pfafftown/4600-Pebble-Lake-Dr-27040/home/94932233,Triad MLS,1050991,N,Y,36.162777,-80.358351
MLS Listing,,Single Family Residential,4550 Pebble Lake Dr,Pfafftown,NC,27040,43000,,,Lochurst,,,,3,,42,Active,,,https://www.redfin.com/NC/Pfafftown/4550-Pebble-Lake-Dr-27040/home/94932232,Triad MLS,1050992,N,Y,36.162511,-80.358228
MLS Listing,,Single Family Residential,3650 Glennmoor Dr,Pfafftown,NC,27040,50000,,,Lochurst,,,,3,,42,Active,,,https://www.redfin.com/NC/Pfafftown/3650-Glennmoor-Dr-27040/home/94932199,Triad MLS,1050989,N,Y,36.164107,-80.356633
