SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,Harrisville Rd,Church Creek,MD,21622,1350000,,,Church Creek,,10433927,,51,,,Active,,,https://www.redfin.com/MD/Church-Creek/Unknown-21622/home/176736395,BRIGHT MLS,MDDO2000816,N,Y,38.47966501,-76.18842283
MLS Listing,,Single Family Residential,5211 Brooks Rd,Woolford,MD,21677,1650000,5,4.0,MCKEIL POINTE,4473,235224,1997,109,369,,Active,,,https://www.redfin.com/MD/Woolford/5211-Brooks-Rd-21677/home/14737128,BRIGHT MLS,MDDO2000414,N,Y,38.5351489,-76.217545
MLS Listing,,Vacant Land,Taylors Island Rd,Woolford,MD,21677,249900,,,CHURCH CREEK,,163350,,110,,,Active,,,https://www.redfin.com/MD/WOOLFORD/TAYLORS-ISLAND-RD-21677/home/15172471,BRIGHT MLS,MDDO2000516,N,Y,38.499232,-76.160703
MLS Listing,,Vacant Land,4926 Timbermarsh Ln,Woolford,MD,21677,449000,,,Woolford,,896029,,240,,,Active,,,https://www.redfin.com/MD/Woolford/4926-Timbermarsh-Ln-21677/home/15176805,BRIGHT MLS,MDDO127162,N,Y,38.5219,-76.2119869
MLS Listing,,Vacant Land,Deep Point Rd,Woolford,MD,21677,449900,,,WOOLFORD,,2300403,,320,,,Active,,,https://www.redfin.com/MD/WOOLFORD/DEEP-POINT-RD-21677/home/15176059,BRIGHT MLS,MDDO126756,N,Y,38.517555,-76.190891
PAST SALE,October-27-2020,Single Family Residential,1653 Taylors Island Rd,Woolford,MD,21677,122500,3,2.0,WOOLFORD,1088,65340,1935,404,113,,Sold,,,https://www.redfin.com/MD/Woolford/1653-Taylors-Island-Rd-21677/home/160714167,BRIGHT MLS,MDDO121680,N,Y,38.5022029,-76.1708453
PAST SALE,January-8-2020,Vacant Land,000 Taylor's Island Rd,Woolford,MD,21677,356500,,,Woolford,,3122381,,697,,,Sold,,,https://www.redfin.com/MD/Woolford/1548-Taylors-Island-Rd-21677/home/14736950,BRIGHT MLS,MDDO123968,N,Y,38.506336,-76.185537
PAST SALE,October-8-2021,Single Family Residential,4905 Longview Rd,Woolford,MD,21677,705000,3,2.0,DEEP WATER SUBDIVISION,1935,84506,2001,58,364,,Sold,,,https://www.redfin.com/MD/Woolford/4905-Longview-Rd-21677/home/14736831,BRIGHT MLS,MDDO2000412,N,Y,38.518727,-76.180137
PAST SALE,June-26-2020,Single Family Residential,1608 Deep Point Rd,Woolford,MD,21677,570000,3,2.5,DEEP POINT,2556,26136,2005,527,223,,Sold,,,https://www.redfin.com/MD/Woolford/1608-Deep-Point-Rd-21677/home/14737048,BRIGHT MLS,MDDO125398,N,Y,38.5268488,-76.1810262
PAST SALE,,Single Family Residential,1532 Deep Point Rd,Woolford,MD,21677,96400,,1.0,,240,14374,1955,,402,,,,,https://www.redfin.com/MD/Woolford/1532-Deep-Point-Rd-21677/home/14737011,,,N,Y,38.525999,-76.1832529
PAST SALE,,Vacant Land,DEEP POINT RD,WOOLFORD,MD,21677,32000,,,,,424710,,,,,,,,https://www.redfin.com/MD/WOOLFORD/DEEP-POINT-RD-21677/home/15177078,,,N,Y,38.515371,-76.192728
