SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,,Single Family Residential,11524 Manor Rd,Glen Arm,MD,21057,316000,,2.0,,2843,49223,1956,,111,,,,,https://www.redfin.com/MD/Glen-Arm/11524-Manor-Rd-21057/home/9163467,,,N,Y,39.4385624,-76.5339431
MLS Listing,,Single Family Residential,5519 Hillrise Rd,Glen Arm,MD,21057,550000,4,2.5,GLEN ARM,2353,97139,1964,19,234,,Active,,,https://www.redfin.com/MD/Glen-Arm/5519-Hillrise-Rd-21057/home/9180370,BRIGHT MLS,MDBC2016168,N,Y,39.4517078,-76.4798815
MLS Listing,,Single Family Residential,11408 Notchcliff Rd,Glen Arm,MD,21057,789900,4,2.5,GLEN ARM,,66647,2022,19,,,Active,,,https://www.redfin.com/MD/Glen-Arm/11408-Notchcliff-Rd-21057/home/9226105,BRIGHT MLS,MDBC2015980,N,Y,39.4358417,-76.5121966
MLS Listing,,Single Family Residential,11410 Notchcliff Rd,Glen Arm,MD,21057,834900,4,2.5,GLEN ARM,,68389,2022,22,,,Active,,,https://www.redfin.com/MD/Glen-Arm/11410-Notchcliff-Rd-21057/home/77286090,BRIGHT MLS,MDBC2015974,N,Y,39.4365589,-76.5114892
MLS Listing,,Vacant Land,12808A Kanes Rd,Glen Arm,MD,21057,259900,,,Glen Arm,,100624,,51,,,Active,,,https://www.redfin.com/MD/Glen-Arm/12808-Kanes-Rd-21057/home/9169780,BRIGHT MLS,MDBC2013520,N,Y,39.4754607,-76.5176385
MLS Listing,,Single Family Residential,11704 Manor,Glen Arm,MD,21057,269000,2,1.0,GLEN ARM,1221,22215,1949,51,220,,Active,,,https://www.redfin.com/MD/Glen-Arm/11704-Manor-Rd-21057/home/9170991,BRIGHT MLS,MDBC2013500,N,Y,39.4453994,-76.5325339
MLS Listing,,Single Family Residential,6017 Williams Rd,Hydes,MD,21082,1249880,4,4.5,HYDES,4355,553212,1853,52,287,,Active,,,https://www.redfin.com/MD/Hydes/6017-Williams-Rd-21082/home/143333375,BRIGHT MLS,MDBC2013408,N,Y,39.464004,-76.469028
MLS Listing,,Single Family Residential,11804 Manor Rd,Glen Arm,MD,21057,749900,4,2.5,Glen Arm,,22215,2021,242,,,Active,,,https://www.redfin.com/MD/Glen-Arm/11804-Manor-Rd-21057/home/174895587,BRIGHT MLS,MDBC524034,N,Y,39.4477202,-76.533812
PAST SALE,September-24-2019,Single Family Residential,4600 Meadowcliff Rd,Glen Arm,MD,21057,685000,4,4.5,PINEDALE WOODS,3964,71874,1985,803,173,,Sold,,,https://www.redfin.com/MD/Glen-Arm/4600-Meadowcliff-Rd-21057/home/9229982,BRIGHT MLS,MDBC458744,N,Y,39.455868,-76.517625
PAST SALE,July-7-2021,Single Family Residential,12725 Manor Rd,Glen Arm,MD,21057,615000,3,4.0,WINDY HILLS ESTATES,4040,43560,1964,151,152,,Sold,,,https://www.redfin.com/MD/Glen-Arm/12725-Manor-Rd-21057/home/9165530,BRIGHT MLS,MDBC529006,N,Y,39.4748466,-76.5216165
