SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,508 E Luray Ave,Alexandria,VA,22301,695000,2,2.0,BRENTON,1200,1504,1944,3,579,,Active,,,https://www.redfin.com/VA/Alexandria/508-E-Luray-Ave-22301/home/22668757,BRIGHT MLS,VAAX2006066,N,Y,38.8183417,-77.0544424
MLS Listing,,Condo/Co-op,1 W Maple St #102,Alexandria,VA,22301,310000,1,1.0,ROSEMONT,540,,1938,124,574,307,Active,,,https://www.redfin.com/VA/Alexandria/1-W-Maple-St-22301/unit-102/home/143365448,BRIGHT MLS,VAAX2002228,N,Y,38.8115044,-77.0617065
PAST SALE,March-5-2021,Townhouse,329 Mount Vernon Ave,Alexandria,VA,22301,679000,2,2.0,ROSEMONT,1275,1328,1946,275,533,,Sold,,,https://www.redfin.com/VA/Alexandria/329-Mt-Vernon-Ave-22301/home/11843270,BRIGHT MLS,VAAX254734,N,Y,38.8115413,-77.056394
PAST SALE,April-5-2019,Townhouse,1218 Main Line Blvd #102,Alexandria,VA,22301,835000,3,2.5,POTOMAC YARD,2761,,2015,975,302,100204,Sold,,,https://www.redfin.com/VA/Alexandria/1218-Main-Line-Blvd-22301/unit-102/home/102285265,BRIGHT MLS,VAAX193286,N,Y,38.817791,-77.052146
PAST SALE,November-7-2019,Single Family Residential,100 W Bellefonte Ave,Alexandria,VA,22301,929000,3,2.0,ROSECREST,2071,6776,1930,759,449,,Sold,,,https://www.redfin.com/VA/Alexandria/100-W-Bellefonte-Ave-22301/home/11848341,BRIGHT MLS,VAAX240240,N,Y,38.822473,-77.0647886
PAST SALE,July-6-2020,Single Family Residential,12 W Wyatt Ave,Alexandria,VA,22301,1465000,5,3.5,DEL RAY,3340,5000,2016,517,439,,Sold,,,https://www.redfin.com/VA/Alexandria/12-W-Wyatt-Ave-22301/home/11873073,BRIGHT MLS,VAAX246446,N,Y,38.826445,-77.0629448
PAST SALE,August-28-2020,Townhouse,544 E Luray Ave,Alexandria,VA,22301,689000,2,1.5,BRENTON,1202,2287,1944,464,573,,Sold,,,https://www.redfin.com/VA/Alexandria/544-E-Luray-Ave-22301/home/11844227,BRIGHT MLS,VAAX248140,N,Y,38.8184373,-77.0534444
PAST SALE,April-1-2020,Townhouse,309 Mount Vernon Ave,Alexandria,VA,22301,695218,2,2.0,ROSEMONT,1241,1827,1946,613,560,,Sold,,,https://www.redfin.com/VA/Alexandria/309-Mt-Vernon-Ave-22301/home/11843259,BRIGHT MLS,VAAX243738,N,Y,38.8110967,-77.0567119
PAST SALE,March-22-2021,Single Family Residential,201 Uhler Ter,Alexandria,VA,22301,1425000,4,3.5,GROVES,3587,9200,1940,258,397,,Sold,,,https://www.redfin.com/VA/Alexandria/201-W-Uhler-Ter-22301/home/11847000,BRIGHT MLS,VAAX253996,N,Y,38.8290174,-77.0647436
PAST SALE,August-26-2019,Townhouse,2311 Commonwealth Ave,Alexandria,VA,22301,793000,4,3.5,DEL RAY,1944,1450,1979,832,408,17,Sold,,,https://www.redfin.com/VA/Alexandria/2311-Commonwealth-Ave-22301/home/11863656,BRIGHT MLS,VAAX238296,N,Y,38.8262239,-77.0615039
