SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,9032 Elk Ave,Glenarden,MD,20774,475000,3,2.5,Glenarden,2160,1981,2020,4,220,70,Active,December-5-2021 02:00 PM,December-5-2021 04:00 PM,https://www.redfin.com/MD/Glenarden/9032-Elk-Ave-20774/home/171289591,BRIGHT MLS,MDPG2018958,N,Y,38.853624,-76.8506865
PAST SALE,April-24-2020,Townhouse,15709 Monksilver Bnd,Upper Marlboro,MD,20774,419000,3,3.5,BEECH TREE EAST VILLAGE,1920,2016,2016,590,218,125,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/15709-Monksilver-Bnd-20774/home/108622384,BRIGHT MLS,MDPG556206,N,Y,38.848803,-76.7305606
PAST SALE,December-13-2019,Single Family Residential,15517 Glastonbury Way,Upper Marlboro,MD,20774,500000,6,3.5,BEECH TREE EAST VILLAGE,4516,7966,2008,723,111,100,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/15517-Glastonbury-Way-20774/home/11145368,BRIGHT MLS,MDPG534948,N,Y,38.856212,-76.7349372
PAST SALE,February-19-2021,Townhouse,71 Cable Hollow Way Unit 40-4,Upper Marlboro,MD,20774,245000,3,2.5,CINNAMON RIDGE CONDO,1248,,1974,289,196,326,Sold,,,https://www.redfin.com/MD/Largo/71-Cable-Hollow-Way-20774/unit-40-4/home/10851324,BRIGHT MLS,MDPG590300,N,Y,38.8935104,-76.833226
PAST SALE,June-30-2021,Single Family Residential,502 Dennis Magruder Dr,Upper Marlboro,MD,20774,680000,4,3.5,THE HIGHLANDS-PLAT 1>,3304,15599,2014,158,206,48,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/502-Dennis-Magruder-Dr-20774/home/11153618,BRIGHT MLS,MDPG609206,N,Y,38.8812166,-76.8159867
PAST SALE,February-15-2021,Townhouse,15621 Burford Ln,Upper Marlboro,MD,20774,488000,3,3.0,BEECH TREE EAST VILLAGE,3024,2016,2016,293,161,125,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/15621-Burford-Ln-20774/home/109736187,BRIGHT MLS,MDPG593012,N,Y,38.8484076,-76.7301423
PAST SALE,March-22-2019,Single Family Residential,10812 Southall Dr,Upper Marlboro,MD,20774,308000,3,1.5,RAMBLING HILLS,1839,14935,1973,989,167,,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/10812-Southall-Dr-20774/home/10832698,BRIGHT MLS,MDPG375652,N,Y,38.8736446,-76.8196795
PAST SALE,September-4-2019,Single Family Residential,15413 Sir Edwards Dr,Upper Marlboro,MD,20772,599500,5,4.5,BALMORAL-PLAT 10>,6766,7200,2010,823,89,100,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/15413-Sir-Edwards-Dr-20772/home/11754395,BRIGHT MLS,MDPG524188,N,Y,38.8315624,-76.7383641
PAST SALE,,Single Family Residential,2900 Winterbourne Dr,Springdale,MD,20774,679800,,4.5,,3920,8071,2017,,173,,,,,https://www.redfin.com/MD/Springdale/2900-Winterbourne-Dr-20774/home/64329634,,,N,Y,38.8501823,-76.7451727
PAST SALE,March-16-2020,Single Family Residential,1913 Rose Pl,Upper Marlboro,MD,20774,480000,4,2.5,BROCK HALL GARDENS,3266,36690,1972,629,147,,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/1913-Rose-Pl-20774/home/10552358,BRIGHT MLS,MDPG557482,N,Y,38.8615947,-76.7600954
PAST SALE,May-24-2019,Single Family Residential,15205 Orchard Farm Pl,Upper Marlboro,MD,20774,580000,4,3.5,BEECH TREE NORTH VILLAGE,5204,11815,2013,926,111,100,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/15205-Orchard-Farm-Pl-20774/home/43480761,BRIGHT MLS,MDPG500706,N,Y,38.8616341,-76.7407313
PAST SALE,April-22-2020,Townhouse,13505 Missoula Ct,Upper Marlboro,MD,20774,345050,2,2.0,CAMERON GROVE-PLAT EIGHT,1658,4661,2001,592,208,193,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/13505-Missoula-Ct-20774/home/10677200,BRIGHT MLS,MDPG559970,N,Y,38.8995,-76.7729559
PAST SALE,May-15-2020,Single Family Residential,13327 Burleigh St,Upper Marlboro,MD,20774,390000,3,3.5,KETTERING,1540,8250,1993,569,253,13,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/13327-Burleigh-St-20774/home/10663797,BRIGHT MLS,MDPG561188,N,Y,38.890041,-76.7744307
PAST SALE,,Single Family Residential,911 Sangerville Cir,Upper Marlboro,MD,20774,685000,,4.0,,4088,12842,2018,,168,,,,,https://www.redfin.com/MD/Upper-Marlboro/911-Sangerville-Cir-20774/home/144224117,,,N,Y,38.8780381,-76.7673175
PAST SALE,May-13-2019,Single Family Residential,702 New Orchard Pl,Upper Marlboro,MD,20774,348000,3,2.5,NEW ORCHARD ESTATES,2170,9685,1987,937,160,,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/702-New-Orchard-Pl-20774/home/10816668,BRIGHT MLS,MDPG377728,N,Y,38.8795136,-76.8357094
PAST SALE,September-9-2019,Single Family Residential,2114 Fittleworth Ter,Upper Marlboro,MD,20774,530000,4,3.5,BEECH TREE NORTH VILLAGE,5012,10523,2012,818,106,100,Sold,,,https://www.redfin.com/MD/Upper-Marlboro/2114-Fittleworth-Ter-20774/home/40144311,BRIGHT MLS,MDPG523478,N,Y,38.8593794,-76.7432788
