SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,846 W 11th St,Winston Salem,NC,27105,69900,3,2.0,Carver Crest,,,1952,2,,,Active,,,https://www.redfin.com/NC/Winston-Salem/846-W-11th-St-27105/home/94866085,Triad MLS,1050591,N,Y,36.1085744,-80.2545003
MLS Listing,,Multi-Family (2-4 Unit),426 16th St,Winston Salem,NC,27105,129900,3,2.0,,,,1954,2,,,Active,,,https://www.redfin.com/NC/Winston-Salem/426-E-16th-St-27105/home/94862195,Triad MLS,1051157,N,Y,36.114171,-80.239309
MLS Listing,,Single Family Residential,1713 W Academy St,Winston Salem,NC,27103,224900,2,1.0,Ardmore,,,1927,3,,,Active,,,https://www.redfin.com/NC/Winston-Salem/1713-W-Academy-St-27103/home/94867676,Triad MLS,1050581,N,Y,36.0848199,-80.2643869
MLS Listing,,Single Family Residential,2020 Sussex Ln,Winston Salem,NC,27104,695000,4,4.0,Buena Vista,,,1951,13,,,Active,,,https://www.redfin.com/NC/Winston-Salem/2020-Sussex-Ln-NW-27104/home/94870339,Triad MLS,1050137,N,Y,36.1090654,-80.2749256
MLS Listing,,Single Family Residential,1011 Keprechian Ln,Winston Salem,NC,27104,629900,4,3.5,,,,1987,14,,,Active,,,https://www.redfin.com/NC/Winston-Salem/1011-Keprechian-Ln-27104/home/94870919,Triad MLS,1050226,N,Y,36.1158941,-80.2753828
MLS Listing,,Single Family Residential,313 Horace Mann Ave,Winston Salem,NC,27104,300000,3,2.0,Buena Vista,,,1954,17,,,Active,,,https://www.redfin.com/NC/Winston-Salem/313-Horace-Mann-Ave-NW-27104/home/94874740,Triad MLS,1049877,N,Y,36.1011891,-80.2675661
MLS Listing,,Single Family Residential,633 Jersey Ave,Winston Salem,NC,27101,499000,3,3.5,West End,,,1922,22,,,Active,,,https://www.redfin.com/NC/Winston-Salem/633-Jersey-Ave-27101/home/94861893,Triad MLS,1049054,N,Y,36.1009229,-80.2587251
MLS Listing,,Single Family Residential,614 Cameron Ave,Winston Salem,NC,27101,125000,2,2.0,,,,1920,27,,,Active,,,https://www.redfin.com/NC/Winston-Salem/614-N-Cameron-Ave-27101/home/94870087,Triad MLS,1048543,N,Y,36.1019665,-80.2241363
MLS Listing,,Single Family Residential,1861 Meadowbrook Dr,Winston Salem,NC,27104,457900,3,3.0,Meadowbrook Hills,,,1954,27,,,Active,,,https://www.redfin.com/NC/Winston-Salem/1861-Meadowbrook-Dr-27104/home/94874217,Triad MLS,1047409,N,Y,36.1084849,-80.2689606
MLS Listing,,Single Family Residential,0 Thornecliffe St,Winston Salem,NC,27104,275000,,,Buena Vista,,,,27,,,Active,,,https://www.redfin.com/NC/WINSTON-SALEM/THORNECLIFFE-ST-27104/home/94887610,Triad MLS,1048566,N,Y,36.104683,-80.266277
MLS Listing,,Single Family Residential,833 W 6th St,Winston Salem,NC,27101,310000,3,2.0,West End,,,1925,31,,,Active,,,https://www.redfin.com/NC/Winston-Salem/833-W-6th-St-27101/home/94861926,Triad MLS,1048289,N,Y,36.1001685,-80.2555892
