SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,5716 Wildberry Dr,Greensboro,NC,27409,250000,3,2.0,Thicket,,,1981,1,,,Active,,,https://www.redfin.com/NC/Greensboro/5716-Wildberry-Dr-27409/home/94636887,Triad MLS,1051272,N,Y,36.0635687,-79.8934026
MLS Listing,,Condo/Co-op,801 Moultrie Ct Unit G,Greensboro,NC,27409,135000,3,2.0,,,,2000,3,,145,Active,,,https://www.redfin.com/NC/Greensboro/801-Moultrie-Ct-27409/unit-G/home/94718348,Triad MLS,1051159,N,Y,36.05637,-79.915892
MLS Listing,,Townhouse,33 Brandy Ct,Greensboro,NC,27409,159900,2,2.0,Brandywine Townhomes,,,1986,3,,150,Pre On-Market,,,https://www.redfin.com/NC/Greensboro/33-Brandy-Ct-27409/home/94640821,Triad MLS,1050842,N,Y,36.0691482,-79.8922654
MLS Listing,,Condo/Co-op,4229 Edith Ln Unit C,Greensboro,NC,27409,100000,2,1.0,Georgetown Square,,,1984,4,,150,Active,,,https://www.redfin.com/NC/Greensboro/4229-Edith-Ln-27409/unit-C/home/94639133,Triad MLS,1050899,N,Y,36.0612489,-79.890038
MLS Listing,,Single Family Residential,5500 Rambling Rd #02,Greensboro,NC,27409,528020,4,3.0,St. James Ridge,,,2022,8,,50,Active,,,https://www.redfin.com/NC/Greensboro/5500-Rambling-Rd-27409/unit-02/home/177346429,Triad MLS,1049513,N,Y,36.1552234,-79.9425458
MLS Listing,,Single Family Residential,1916 Alderwood Dr,Greensboro,NC,27409,235000,3,2.0,Idle Acres,,,1974,24,,,Active,,,https://www.redfin.com/NC/Greensboro/1916-Alderwood-Dr-27409/home/94685697,Triad MLS,1049140,N,Y,36.0468969,-79.9065669
MLS Listing,,Townhouse,3606 Rising River Ln,Greensboro,NC,27409,225000,2,2.0,River View,,,1995,31,,154,Active,,,https://www.redfin.com/NC/Greensboro/3606-Rising-River-Ln-27409/home/94730166,Triad MLS,1048421,N,Y,36.0419019,-79.9410455
MLS Listing,,Single Family Residential,4809 Moutline Dr,Greensboro,NC,27409,249900,3,2.0,Northwest Acres,,,1972,46,,,Active,,,https://www.redfin.com/NC/Greensboro/4809-Moutline-Dr-27409/home/94683717,Triad MLS,1046599,N,Y,36.1432958,-79.9526593
MLS Listing,,Single Family Residential,606 Stage Coach Ct,Greensboro,NC,27409,355000,3,2.5,,,,1955,62,,,Active,,,https://www.redfin.com/NC/Greensboro/606-Stage-Coach-Ct-27409/home/94646746,Triad MLS,1044742,N,Y,36.0875705,-79.9134545
MLS Listing,,Single Family Residential,2517 Dawning Dr,Greensboro,NC,27410,799000,4,4.0,Pleasant Oaks Estates,,,2021,69,,30,Active,,,https://www.redfin.com/NC/Greensboro/2517-Dawning-Dr-27410/home/176550355,Triad MLS,1043975,N,Y,36.151126,-79.938795
MLS Listing,,Townhouse,11 Brandy Dr,Greensboro,NC,27409,231000,4,3.0,Brandywine,,,1987,86,,150,Active,,,https://www.redfin.com/NC/Greensboro/11-Brandy-Dr-27409/home/94641791,Triad MLS,1042022,N,Y,36.0694338,-79.8896847
MLS Listing,,Single Family Residential,7209 Prentiss Rd,Greensboro,NC,27409,78000,,,Northwood Acres,,,,97,,,Active,,,https://www.redfin.com/NC/Greensboro/7209-Prentiss-Rd-27409/home/94685453,Triad MLS,1040544,N,Y,36.139202,-79.947301
MLS Listing,,Single Family Residential,4009 Bienvenue Dr,Greensboro,NC,27409,475000,3,3.0,Bon Aire Acres,,,1997,100,,,Active,,,https://www.redfin.com/NC/Greensboro/4009-Bienvenue-Dr-27409/home/94686954,Triad MLS,1039506,N,Y,36.133323,-79.9523424
MLS Listing,,Condo/Co-op,5745 Bramblegate Rd Unit A,Greensboro,NC,27409,117500,3,2.5,,,,1979,108,,209,Active,,,https://www.redfin.com/NC/Greensboro/5745-Bramblegate-Rd-27409/unit-A/home/94646810,Triad MLS,1039146,N,Y,36.057448,-79.916993
MLS Listing,,Vacant Land,"5902, 5906 Elk Hound Trl Unit Elk Hound",Greensboro,NC,27409,450000,,,Hyde Park,,,,116,,,Active,,,https://www.redfin.com/NC/Greensboro/5906-Elk-Hound-Trl-27409/unit-Elk-Hound/home/176091833,Triad MLS,1038196,N,Y,36.0647529,-79.901269
MLS Listing,,Vacant Land,5503 Sapp Rd,Greensboro,NC,27409,650000,,,Greensboro,,,,202,,,Active,,,https://www.redfin.com/NC/Greensboro/5503-Sapp-Rd-27409/home/110242783,Triad MLS,1024106,N,Y,36.0548289,-79.9068731
MLS Listing,,Single Family Residential,1194 Pleasant Ridge Rd,Greensboro,NC,27409,385000,3,3.0,,,,1969,638,,,Active,,,https://www.redfin.com/NC/Greensboro/1194-Pleasant-Ridge-Rd-27409/home/94653398,Triad MLS,968935,N,Y,36.1155733,-79.9750683
New Construction Home,,Single Family Residential,5500 Rambling Rd,Greensboro,NC,27409,528020,4,3.5,St James Ridge,3800,,2021,3,139,,Active,,,https://www.redfin.com/NC/Greensboro/5500-Rambling-Rd-27409/home/143799178,NewHomeSource.com,2112790,N,Y,36.15457,-79.941541
