SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,April-20-2021,Single Family Residential,535 Spruce Ave,Westminster,MD,21157,231000,2,1.0,WESTMINSTER ELECTION DIS,1324,17238,,229,174,,Sold,,,https://www.redfin.com/MD/Westminster/535-Spruce-Ave-21157/home/14433786,BRIGHT MLS,MDCR202844,N,Y,39.5603951,-76.9740048
PAST SALE,May-22-2020,Single Family Residential,320 Montpelier Ct,Westminster,MD,21157,351000,4,3.5,WESTMINSTER HGHLNDS,2648,6890,2003,562,133,21,Sold,,,https://www.redfin.com/MD/Westminster/320-Montpelier-Ct-21157/home/14431355,BRIGHT MLS,MDCR196018,N,Y,39.5606858,-77.0049185
PAST SALE,June-28-2019,Single Family Residential,3032 Glenvue Dr,Westminster,MD,21157,295000,3,2.0,GLENVUE,2104,40049,1976,891,140,,Sold,,,https://www.redfin.com/MD/Westminster/3032-Glenvue-Dr-21157/home/14440888,BRIGHT MLS,MDCR188810,N,Y,39.4888383,-77.0763454
PAST SALE,December-24-2020,Single Family Residential,27 Greenvale Rd,Westminster,MD,21157,525000,4,4.0,WINCHESTER PARK,4606,22215,1964,346,114,,Sold,,,https://www.redfin.com/MD/Westminster/27-Greenvale-Rd-21157/home/14466082,BRIGHT MLS,MDCR200642,N,Y,39.552745,-76.996486
PAST SALE,July-1-2020,Single Family Residential,2014 Sandaway Dr,Westminster,MD,21157,444500,4,3.0,MANCHESTER ELECTION DIST,3892,146492,1999,522,114,,Sold,,,https://www.redfin.com/MD/Westminster/2014-Sandaway-Dr-21157/home/14437009,BRIGHT MLS,MDCR194114,N,Y,39.6301301,-76.930565
PAST SALE,April-28-2021,Single Family Residential,402 N Gorsuch Rd,Westminster,MD,21157,460000,3,2.0,HAMPSTEAD ELECTION DISTR,2240,75794,1983,221,205,,Sold,,,https://www.redfin.com/MD/Westminster/402-N-Gorsuch-Rd-21157/home/14432263,BRIGHT MLS,MDCR2000070,N,Y,39.5848485,-76.9328193
PAST SALE,June-28-2019,Single Family Residential,205 Garden Way,Westminster,MD,21157,249900,3,2.0,DEVLIN SQUARE,1080,10472,1983,891,231,,Sold,,,https://www.redfin.com/MD/Westminster/205-Garden-Way-21157/home/14448723,BRIGHT MLS,MDCR188084,N,Y,39.5951591,-76.986143
PAST SALE,March-30-2020,Single Family Residential,1347 Alumni Dr,Westminster,MD,21157,399900,4,2.5,WESTMINSTER ELECTION DIS,2252,27181,1989,615,178,,Sold,,,https://www.redfin.com/MD/Westminster/1347-Alumni-Dr-21157/home/14464914,BRIGHT MLS,MDCR194478,N,Y,39.5376203,-76.9871907
PAST SALE,July-22-2021,Single Family Residential,503 Hook Rd,Westminster,MD,21157,427000,3,2.0,WESTMINSTER ELECTION DIS,1386,20000,1959,136,308,,Sold,,,https://www.redfin.com/MD/Westminster/503-Hook-Rd-21157/home/14441994,BRIGHT MLS,MDCR204812,N,Y,39.5388915,-76.978589
PAST SALE,August-13-2021,Single Family Residential,273 Montpelier Ct,Westminster,MD,21157,385000,3,3.5,WESTMINSTER ELECTION DIS,1622,5889,2001,114,237,23,Sold,,,https://www.redfin.com/MD/Westminster/273-Montpelier-Ct-21157/home/14440115,BRIGHT MLS,MDCR2000400,N,Y,39.5632908,-77.0021291
