SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,2125 Beach Vlg #201,Annapolis,MD,21403,705000,2,2.0,VLG OF CHESAPEAKE HARBOR,1748,,1988,31,403,602,Active,,,https://www.redfin.com/MD/Annapolis/2125-Beach-Village-Ct-21403/unit-201/home/143486017,BRIGHT MLS,MDAA2000495,N,Y,38.9570398,-76.4725635
MLS Listing,,Condo/Co-op,1140 Cove Rd #101,Annapolis,MD,21403,299999,4,2.0,THE LANDING AT SPA CREEK,1482,,1969,74,202,479,Active,,,https://www.redfin.com/MD/Annapolis/1140-Cove-Rd-21403/unit-101/home/11751403,BRIGHT MLS,MDAA2008526,N,Y,38.963955,-76.499584
MLS Listing,,Single Family Residential,310 Cedar Ln,Annapolis,MD,21403,425000,3,2.0,HILLSMERE ESTATES,1200,11550,1957,115,354,,Active,,,https://www.redfin.com/MD/Annapolis/310-Cedar-Ln-21403/home/10015010,BRIGHT MLS,MDAA2006520,N,Y,38.942108,-76.4913843
PAST SALE,May-28-2021,Townhouse,112 Quiet Waters Pl,Annapolis,MD,21403,378900,3,3.0,BEECHWOOD HILL,1920,1860,1995,191,197,159,Sold,,,https://www.redfin.com/MD/Annapolis/112-Quiet-Waters-Pl-21403/home/10444557,BRIGHT MLS,MDAA463868,N,Y,38.951112,-76.497422
PAST SALE,November-20-2020,Condo/Co-op,50 Sandstone Ct Unit I,Annapolis,MD,21403,216000,2,2.0,ANNAPOLIS OVERLOOK,1254,,,380,172,278,Sold,,,https://www.redfin.com/MD/Annapolis/50-Sandstone-Ct-21403/unit-I/home/10443447,BRIGHT MLS,MDAA444182,N,Y,38.9528343,-76.5040577
PAST SALE,August-13-2019,Townhouse,105 Quiet Waters Pl,Annapolis,MD,21403,315000,2,2.5,BEECHWOOD HILL,1820,1746,1995,845,173,160,Sold,,,https://www.redfin.com/MD/Annapolis/105-Quiet-Waters-Pl-21403/home/10444538,BRIGHT MLS,MDAA398804,N,Y,38.9507634,-76.4966315
PAST SALE,December-21-2018,Single Family Residential,20 Harness Creek View Ct,Annapolis,MD,21403,700000,3,3.5,HARNESS CREEK,2406,17052,2000,1080,291,,Sold,,,https://www.redfin.com/MD/Annapolis/20-Harness-Creek-View-Ct-21403/home/10448778,BRIGHT MLS,1001837196,N,Y,38.946107,-76.504694
PAST SALE,July-8-2021,Townhouse,12 Burnham Wood Ct,Annapolis,MD,21403,390000,3,2.5,HUNT MEADOW,1487,1544,1990,150,262,148,Sold,,,https://www.redfin.com/MD/Annapolis/12-Burnham-Wood-Ct-21403/home/10450601,BRIGHT MLS,MDAA469898,N,Y,38.951275,-76.508208
PAST SALE,April-1-2021,Single Family Residential,1822 Glade Ct,Annapolis,MD,21403,435000,3,3.0,TIMBER CREEK,1826,7004,1979,248,238,,Sold,,,https://www.redfin.com/MD/Annapolis/1822-Glade-Ct-21403/home/10456847,BRIGHT MLS,MDAA458426,N,Y,38.956373,-76.494646
PAST SALE,July-12-2019,Single Family Residential,87 Summerfield Dr,Annapolis,MD,21403,316000,4,2.0,STEVENS PARK,1672,9420,1961,877,189,,Sold,,,https://www.redfin.com/MD/Annapolis/87-Summerfield-Dr-21403/home/10456277,BRIGHT MLS,MDAA399230,N,Y,38.9576806,-76.4986215
