SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,November-13-2020,Single Family Residential,112 Woodland Rd,Gaithersburg,MD,20877,453000,6,2.0,DEER PARK,1832,18213,1960,387,247,,Sold,,,https://www.redfin.com/MD/Gaithersburg/112-Woodland-Rd-20877/home/10749369,BRIGHT MLS,MDMC720676,N,Y,39.1406724,-77.1889319
PAST SALE,May-14-2019,Single Family Residential,121 E Deer Park Dr,Gaithersburg,MD,20877,375000,3,2.0,DEER PARK,1180,10168,1955,936,318,,Sold,,,https://www.redfin.com/MD/Gaithersburg/121-E-Deer-Park-Dr-20877/home/10748739,BRIGHT MLS,MDMC649420,N,Y,39.1350923,-77.1844395
PAST SALE,January-26-2021,Single Family Residential,202 Rolling Rd,Gaithersburg,MD,20877,460000,3,2.0,DEER PARK,1620,23592,1964,313,284,,Sold,,,https://www.redfin.com/MD/Gaithersburg/202-Rolling-Rd-20877/home/10749235,BRIGHT MLS,MDMC731518,N,Y,39.1401374,-77.1870002
PAST SALE,November-2-2021,Single Family Residential,206 Rolling Rd,Gaithersburg,MD,20877,426000,4,1.5,DEER PARK,1620,22251,1964,33,263,,Sold,,,https://www.redfin.com/MD/Gaithersburg/206-Rolling-Rd-20877/home/10748734,BRIGHT MLS,MDMC2015894,N,Y,39.1399404,-77.1862456
PAST SALE,June-11-2021,Single Family Residential,12 Hutton St,Gaithersburg,MD,20877,562000,4,3.0,GAITHERSBURG TOWN,2310,9516,1962,177,243,,Sold,,,https://www.redfin.com/MD/Gaithersburg/12-Hutton-St-20877/home/10745273,BRIGHT MLS,MDMC754126,N,Y,39.1391575,-77.1922113
PAST SALE,September-30-2021,Single Family Residential,205 E Deer Park Dr,Gaithersburg,MD,20877,410000,3,1.5,DEER PARK,1266,20496,1947,66,324,,Sold,,,https://www.redfin.com/MD/Gaithersburg/205-E-Deer-Park-Dr-20877/home/10749456,BRIGHT MLS,MDMC2013876,N,Y,39.1360472,-77.1829569
PAST SALE,April-8-2021,Single Family Residential,224 Rolling Rd,Gaithersburg,MD,20877,578000,5,3.0,DEER PARK,2941,28965,1964,241,197,,Sold,,,https://www.redfin.com/MD/Gaithersburg/224-Rolling-Rd-20877/home/10749089,BRIGHT MLS,MDMC746506,N,Y,39.1392322,-77.1842598
PAST SALE,,Single Family Residential,211 E Deer Park Dr,Gaithersburg,MD,20877,493000,,3.0,,2258,10470,1987,,218,,,,,https://www.redfin.com/MD/Gaithersburg/211-E-Deer-Park-Dr-20877/home/10842168,,,N,Y,39.1366121,-77.1819236
PAST SALE,December-18-2020,Single Family Residential,120 Woodland Rd,Gaithersburg,MD,20877,397500,4,1.0,DEER PARK,1782,18422,1960,352,223,,Sold,,,https://www.redfin.com/MD/Gaithersburg/120-Woodland-Rd-20877/home/10749363,BRIGHT MLS,MDMC732648,N,Y,39.1405168,-77.1878981
PAST SALE,November-22-2021,Single Family Residential,238 Rolling Rd,Gaithersburg,MD,20877,462300,4,2.0,DEER PARK,1620,22897,1964,13,285,,Sold,,,https://www.redfin.com/MD/Gaithersburg/238-Rolling-Rd-20877/home/10749714,BRIGHT MLS,MDMC2017364,N,Y,39.1381772,-77.1830468
