SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,2215 Wheelwright Ct,Reston,VA,20191,529900,3,2.5,RESTON SEC 50 BLK 6 WHEE,1625,2130,1974,3,326,100,Active,,,https://www.redfin.com/VA/Reston/2215-Wheelwright-Ct-20191/home/9337871,BRIGHT MLS,VAFX2032372,N,Y,38.936243,-77.352153
MLS Listing,,Condo/Co-op,11800 Sunset Hills Rd #204,Reston,VA,20190,310000,1,1.0,CARLTON HOUSE CONDO,759,,2005,5,408,380,Active,December-5-2021 01:00 PM,December-5-2021 03:00 PM,https://www.redfin.com/VA/Reston/11800-Sunset-Hills-Rd-20190/unit-204/home/9849201,BRIGHT MLS,VAFX2031858,N,Y,38.9556529,-77.3543812
MLS Listing,,Condo/Co-op,2037 Royal Fern Ct Unit 1B,Reston,VA,20191,265000,2,1.0,SOUTHGATE CONDO,991,,1973,16,267,387,Active,,,https://www.redfin.com/VA/Reston/2037-Royal-Fern-Ct-20191/unit-1B/home/143429578,BRIGHT MLS,VAFX2031136,N,Y,38.94253,-77.359289
MLS Listing,,Condo/Co-op,11800 Sunset Hills Rd #704,Reston,VA,20190,328000,1,1.0,CARLTON HOUSE CONDO,833,,2005,18,394,406,Active,,,https://www.redfin.com/VA/Reston/11800-Sunset-Hills-Rd-20190/unit-704/home/9849283,BRIGHT MLS,VAFX2031158,N,Y,38.9556529,-77.3543812
MLS Listing,,Townhouse,2049 Winged Foot Ct,Reston,VA,20191,504900,3,2.5,RESTON SEC 44 BLK 1C GLE,1449,1760,1977,43,348,105,Active,,,https://www.redfin.com/VA/Reston/2049-Winged-Foot-Ct-20191/home/9334785,BRIGHT MLS,VAFX2026938,N,Y,38.939938,-77.346412
MLS Listing,,Condo/Co-op,12000 Market St #138,Reston,VA,20190,475000,2,2.0,SAVOY AT RESTON TOWN CEN,1150,,2004,57,413,488,Active,,,https://www.redfin.com/VA/Reston/12000-Market-St-20190/unit-138/home/9848713,BRIGHT MLS,VAFX2026076,N,Y,38.9589437,-77.3624072
PAST SALE,March-30-2020,Townhouse,2000 Winged Foot Ct,Reston,VA,20191,510000,3,3.5,RESTON SEC 44 BLK 1C GLE,2400,2560,1978,614,213,105,Sold,,,https://www.redfin.com/VA/Reston/2000-Winged-Foot-Ct-20191/home/9334723,BRIGHT MLS,VAFX1109620,N,Y,38.941413,-77.347335
PAST SALE,April-30-2021,Single Family Residential,12806 Old Club Ln,Reston,VA,20191,772050,4,2.5,POLO FIELDS,2668,11790,1993,218,289,60,Sold,,,https://www.redfin.com/VA/Reston/12806-Old-Club-Ln-20191/home/9203009,BRIGHT MLS,VAFX1190318,N,Y,38.9447788,-77.3890305
PAST SALE,June-28-2019,Single Family Residential,12108 Quorn Ln,Reston,VA,20191,606000,4,2.5,RESTON,2316,5010,1971,890,262,108,Sold,,,https://www.redfin.com/VA/Reston/12108-Quorn-Ln-20191/home/9347205,BRIGHT MLS,VAFX1049136,N,Y,38.9306069,-77.3688477
PAST SALE,May-8-2019,Condo/Co-op,11704 Olde English Dr Unit L,Reston,VA,20190,260000,2,1.0,PARCRESTON,837,,1985,941,311,395,Sold,,,https://www.redfin.com/VA/Reston/11704-Olde-English-Dr-20190/unit-L/home/9848971,BRIGHT MLS,VAFX1049132,N,Y,38.9609,-77.351795
PAST SALE,August-26-2021,Condo/Co-op,11713-B Karbon Hill Ct Unit 702A,Reston,VA,20191,370000,2,2.0,BRISTOL HOUSE CONDO,1252,,1986,100,296,410,Sold,,,https://www.redfin.com/VA/Reston/11713B-Karbon-Hill-Ct-20191/unit-702A/home/112643993,BRIGHT MLS,VAFX2009026,N,Y,38.934358,-77.351977
PAST SALE,November-15-2021,Townhouse,11504 Sunder Ct,Reston,VA,20190,699600,3,2.5,RESTON SEC 1,2127,1540,1979,19,329,83,Sold,,,https://www.redfin.com/VA/Reston/11504-Sunder-Ct-20190/home/9224837,BRIGHT MLS,VAFX2025420,N,Y,38.9655865,-77.3429105
PAST SALE,July-2-2019,Townhouse,2040 Winged Foot Ct,Reston,VA,20191,475000,3,3.0,RESTON,2168,2560,1977,886,219,163,Sold,,,https://www.redfin.com/VA/Reston/2040-Winged-Foot-Ct-20191/home/9334662,BRIGHT MLS,VAFX1059592,N,Y,38.940103,-77.3473829
PAST SALE,March-3-2020,Condo/Co-op,12000 Market St #183,Reston,VA,20190,405000,2,2.0,SAVOY AT RESTON TWN CNTR,1047,,2004,641,387,441,Sold,,,https://www.redfin.com/VA/Reston/12000-Market-St-20190/unit-183/home/9848746,BRIGHT MLS,VAFX1109510,N,Y,38.9589437,-77.3624072
PAST SALE,May-22-2019,Condo/Co-op,11653 Gas Light Ct Unit G,Reston,VA,20190,280782,2,2.0,PARCRESTON,947,,1985,927,296,375,Sold,,,https://www.redfin.com/VA/Reston/11653-Gas-Light-Ct-20190/unit-G/home/163312777,BRIGHT MLS,VAFX1054598,N,Y,38.9630439,-77.351313
PAST SALE,November-1-2021,Townhouse,2409 Southgate Sq,Reston,VA,20191,415000,3,2.5,SOUTHGATE SQUARE CLUSTER,1751,1308,1972,33,237,67,Sold,,,https://www.redfin.com/VA/Reston/2409-Southgate-Sq-20191/home/9323904,BRIGHT MLS,VAFX2025646,N,Y,38.940953,-77.363708
PAST SALE,November-13-2020,Single Family Residential,12361 Brown Fox Way,Reston,VA,20191,745000,4,3.5,THE COURTS OF FOX MILL,2822,5502,1998,386,264,143,Sold,,,https://www.redfin.com/VA/Reston/12361-Brown-Fox-Way-20191/home/9333532,BRIGHT MLS,VAFX1159134,N,Y,38.936888,-77.3737816
PAST SALE,August-21-2020,Townhouse,12106 Chancery Station Cir,Reston,VA,20190,907500,3,4.5,LOGAN PARK CLUSTER BLK 2,2466,1675,1999,470,368,153,Sold,,,https://www.redfin.com/VA/Reston/12106-Chancery-Station-Cir-20190/home/9216426,BRIGHT MLS,VAFX1126896,N,Y,38.9591366,-77.3636445
PAST SALE,February-15-2021,Condo/Co-op,11775 Stratford House Pl #201,Reston,VA,20190,342000,2,2.0,STRATFORD CONDO,899,,2001,292,380,408,Sold,,,https://www.redfin.com/VA/Reston/11775-Stratford-House-Pl-20190/unit-201/home/9837987,BRIGHT MLS,VAFX1137758,N,Y,38.9580466,-77.3538877
PAST SALE,June-17-2019,Townhouse,2055 Headlands Cir,Reston,VA,20191,427300,3,2.5,RESTON,1349,1382,1978,901,317,104,Sold,,,https://www.redfin.com/VA/Reston/2055-Headlands-Cir-20191/home/9341750,BRIGHT MLS,VAFX1055442,N,Y,38.9405819,-77.3358188
PAST SALE,February-10-2020,Townhouse,1987 Roland Clarke Pl,Reston,VA,20191,886757,4,4.5,SUNRISE SQUARE,3100,1513,2017,663,286,195,Sold,,,https://www.redfin.com/VA/Reston/1987-Roland-Clarke-Pl-20191/home/114009600,BRIGHT MLS,VAFX1099002,N,Y,38.9485006,-77.3506788
PAST SALE,July-1-2019,Townhouse,12138 Captiva Ct,Reston,VA,20191,349000,3,1.5,RESTON,1197,1515,1972,887,292,144,Sold,,,https://www.redfin.com/VA/Reston/12138-Captiva-Ct-20191/home/9324835,BRIGHT MLS,VAFX1065944,N,Y,38.943145,-77.36612
PAST SALE,April-5-2019,Townhouse,12042 Trumbull Way Unit 4A,Reston,VA,20190,444400,2,3.0,LINCOLN PARK,1076,,1999,974,413,363,Sold,,,https://www.redfin.com/VA/Reston/12042-Trumbull-Way-20190/unit-4A/home/9234622,BRIGHT MLS,VAFX994130,N,Y,38.9567412,-77.3631692
PAST SALE,August-31-2021,Single Family Residential,602 Austin Ln,Herndon,VA,20170,620000,4,2.5,HERNDON WOODS,1768,16029,1955,95,351,,Sold,,,https://www.redfin.com/VA/Herndon/602-Austin-Ln-20170/home/9185610,BRIGHT MLS,VAFX2010930,N,Y,38.9639079,-77.3848597
PAST SALE,April-30-2021,Single Family Residential,1933 Red Lion Ct,Reston,VA,20191,535000,3,2.0,RESTON,1200,4930,1977,218,446,145,Sold,,,https://www.redfin.com/VA/Reston/1933-Red-Lion-Ct-20191/home/9339939,BRIGHT MLS,VAFX1186684,N,Y,38.943259,-77.3400026
