SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,5018 King David Blvd,Annandale,VA,22003,689900,3,3.0,LONG BRANCH,1668,10174,1975,2,414,,Active,December-5-2021 01:00 PM,December-5-2021 03:00 PM,https://www.redfin.com/VA/Annandale/5018-King-David-Blvd-22003/home/9707325,BRIGHT MLS,VAFX2032080,N,Y,38.8147739,-77.2606979
MLS Listing,,Condo/Co-op,4415 Briarwood Ct N #45,Annandale,VA,22003,214000,2,1.0,BRIARWOOD COURT CONDO,938,,1961,23,228,629,Active,December-5-2021 01:30 PM,December-5-2021 04:30 PM,https://www.redfin.com/VA/Annandale/4415-Briarwood-Ct-N-22003/unit-45/home/9713550,BRIGHT MLS,VAFX2030730,N,Y,38.8286381,-77.2157706
MLS Listing,,Single Family Residential,3904 Gallows Rd,Annandale,VA,22003,674999,3,2.5,KENWOOD,1766,9600,1959,38,382,,Active,,,https://www.redfin.com/VA/Annandale/3904-Gallows-Rd-22003/home/9639522,BRIGHT MLS,VAFX2000659,N,Y,38.8387978,-77.1948617
Redfin Data,,Condo/Co-op,4597 Logsdon Dr #36,Annandale,VA,22003,315000,3,2.0,Annandale,1400,,1972,11,225,374,Pre On-Market,,,https://www.redfin.com/VA/Annandale/4597-Logsdon-Dr-22003/unit-36/home/9719365,Coming Soon,78886,N,Y,38.825923,-77.17966
PAST SALE,September-25-2020,Townhouse,4712 Kandel Ct,Annandale,VA,22003,485000,3,3.0,HERITAGE VILLAGE,1850,2108,1973,436,262,104,Sold,,,https://www.redfin.com/VA/Annandale/4712-Kandel-Ct-22003/home/9717512,BRIGHT MLS,VAFX1146570,N,Y,38.821599,-77.189592
PAST SALE,March-10-2020,Townhouse,7845 Patriot Dr,Annandale,VA,22003,325000,3,1.5,FAIRFAX HERITAGE CONDO,1332,,1964,635,244,246,Sold,,,https://www.redfin.com/VA/Annandale/7845-Patriot-Dr-22003/unit-7845/home/9713163,BRIGHT MLS,VAFX1106714,N,Y,38.828019,-77.214467
PAST SALE,June-21-2021,Townhouse,5023 Americana Dr,Annandale,VA,22003,400000,3,2.5,FAIRFAX HERITAGE,1298,,1964,167,308,455,Sold,,,https://www.redfin.com/VA/Annandale/5023-Americana-Dr-22003/home/9713426,BRIGHT MLS,VAFX1194798,N,Y,38.8213069,-77.2158681
PAST SALE,October-28-2021,Single Family Residential,4715 King Carter Ct,Annandale,VA,22003,890000,4,4.0,OAK HILL,3113,13256,1970,38,286,2,Sold,,,https://www.redfin.com/VA/Annandale/4715-King-Carter-Ct-22003/home/9711688,BRIGHT MLS,VAFX2021580,N,Y,38.8198605,-77.2426931
PAST SALE,July-31-2020,Townhouse,7913 Schuyler Ct,Annandale,VA,22003,453450,3,3.5,AMERICANA FAIRFAX,1632,1991,1972,492,278,120,Sold,,,https://www.redfin.com/VA/Annandale/7913-Schuyler-Ct-22003/home/9716519,BRIGHT MLS,VAFX1137534,N,Y,38.817348,-77.219253
PAST SALE,March-24-2021,Condo/Co-op,3332 Woodburn Village Dr #32,Annandale,VA,22003,242000,2,1.5,WOODBURN VILLAGE CONDO,1011,,1969,256,239,532,Sold,,,https://www.redfin.com/VA/Annandale/3332-Woodburn-Village-Dr-22003/unit-32/home/9624521,BRIGHT MLS,VAFX1171252,N,Y,38.854925,-77.232581
PAST SALE,September-17-2021,Single Family Residential,4102 Watkins Trl,Annandale,VA,22003,588000,4,3.0,SLEEPY HOLLOW RUN,1431,15136,1964,79,411,,Sold,,,https://www.redfin.com/VA/Annandale/4102-Watkins-Trl-22003/home/9643084,BRIGHT MLS,VAFX2015354,N,Y,38.8359181,-77.1664231
PAST SALE,August-31-2021,Townhouse,6717 Perry Penney Dr #267,Annandale,VA,22003,370000,4,3.5,TERRACE TOWNHOUSES OF AN,2244,,1974,96,165,467,Sold,,,https://www.redfin.com/VA/Annandale/6717-Perry-Penney-Dr-22003/unit-267/home/9719389,BRIGHT MLS,VAFX1201734,N,Y,38.824157,-77.17918
PAST SALE,November-25-2019,Single Family Residential,4601 Backlick Rd,Annandale,VA,22003,440000,4,1.5,CRESTWOOD MANOR,1452,10229,1959,741,303,,Sold,,,https://www.redfin.com/VA/Annandale/4601-Backlick-Rd-22003/home/9717348,BRIGHT MLS,VAFX1086338,N,Y,38.8249588,-77.19293
PAST SALE,April-18-2019,Townhouse,5011 Americana Dr,Annandale,VA,22003,325000,3,1.5,FAIRFAX HERITAGE,1298,,1964,962,250,287,Sold,,,https://www.redfin.com/VA/Annandale/5011-Americana-Dr-22003/home/9713420,BRIGHT MLS,VAFX998894,N,Y,38.8209568,-77.2153567
PAST SALE,May-13-2021,Condo/Co-op,3312 Woodburn Village Dr #34,Annandale,VA,22003,228000,2,1.5,WOODBURN VILLAGE CONDO,982,,1969,206,232,516,Sold,,,https://www.redfin.com/VA/Annandale/3312-Woodburn-Village-Dr-22003/unit-34/home/9624867,BRIGHT MLS,VAFX1184802,N,Y,38.856356,-77.231988
PAST SALE,August-16-2021,Single Family Residential,4800 Thiban Ter,Annandale,VA,22003,850000,4,3.5,CANTERBURY WOODS,3087,11021,1971,111,275,,Sold,,,https://www.redfin.com/VA/Annandale/4800-Thiban-Ter-22003/home/9705562,BRIGHT MLS,VAFX1206296,N,Y,38.8197781,-77.251404
PAST SALE,July-30-2021,Single Family Residential,4040 Justine Dr,Annandale,VA,22003,500000,4,2.5,ROLF HEIGHTS,1344,13093,1954,128,372,,Sold,,,https://www.redfin.com/VA/Annandale/4040-Justine-Dr-22003/home/9638058,BRIGHT MLS,VAFX2001662,N,Y,38.8353023,-77.1872697
