SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,7313 White Plains Rd,Roaring River,NC,28669,210000,3,2.0,,,,1950,40,,,Active,,,https://www.redfin.com/NC/Roaring-River/7313-White-Plains-Rd-28669/home/65062300,Triad MLS,1047204,N,Y,36.2873753,-81.0081057
MLS Listing,,Vacant Land,TBD Elkin Highway 268,Roaring River,NC,28669,669600,,,Roaring River,,,,67,,,Active,,,https://www.redfin.com/NC/Roaring-River/7953-Elkin-Hwy-28669/home/65067429,Triad MLS,1044145,N,Y,36.205471,-81.00811
MLS Listing,,Vacant Land,0000 Old Hwy Nw,Roaring River,NC,28670,10500,,,Roaring River,,,,72,,,Active,,,https://www.redfin.com/NC/Unknown/N-Old-West-Hwy-28670/home/176520099,Triad MLS,1041871,N,Y,36.232842,-80.951331
MLS Listing,,Single Family Residential,150 W O Blackburn Rd,Roaring River,NC,28669,150000,2,1.0,Roaring River,2272,23522,1900,166,66,,Active,,,https://www.redfin.com/NC/Roaring-River/150-Wo-Blackburn-Rd-28669/home/65062218,CANOPYMLS,3754305,N,Y,36.2063526,-81.0078734
MLS Listing,,Single Family Residential,Lot 15 Annie Sophia Ln,Roaring River,NC,28669,11000,,,Roaring River,,,,541,,,Active,,,https://www.redfin.com/NC/Edwards/Lot-15-Anne-Sophia-Ln-28669/home/172063364,Triad MLS,980966,N,Y,36.281361,-80.970376
