SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,May-13-2021,Single Family Residential,630 Hawick Dr,Severna Park,MD,21146,705000,4,3.0,KEARNEY MANOR,2568,17880,1966,206,275,,Sold,,,https://www.redfin.com/MD/Severna-Park/630-Hawick-Dr-21146/home/10253938,BRIGHT MLS,MDAA464272,N,Y,39.091725,-76.6042413
PAST SALE,September-3-2021,Townhouse,50 Barrensdale Dr,Severna Park,MD,21146,395000,3,2.0,OLD COUNTY ESTATES,1920,5023,1986,93,206,,Sold,,,https://www.redfin.com/MD/Severna-Park/50-Barrensdale-Dr-21146/home/10268797,BRIGHT MLS,MDAA2004468,N,Y,39.0564575,-76.5316398
PAST SALE,August-19-2019,Single Family Residential,272 Beckworth Ct,Severna Park,MD,21146,478000,4,3.5,STEWARTS LANDING,2004,8400,1985,839,239,24,Sold,,,https://www.redfin.com/MD/Severna-Park/272-Beckworth-Ct-21146/home/10296328,BRIGHT MLS,MDAA404660,N,Y,39.092410907,-76.53835227
PAST SALE,September-27-2019,Single Family Residential,163 Barbara Rd,Severna Park,MD,21146,319000,3,1.5,WEST RIVERDALE,1848,16748,1966,800,173,,Sold,,,https://www.redfin.com/MD/Severna-Park/163-Barbara-Rd-21146/home/10306375,BRIGHT MLS,MDAA408408,N,Y,39.1004515,-76.5445106
PAST SALE,July-6-2021,Single Family Residential,4 Emerson Rd,Severna Park,MD,21146,630000,4,2.5,OAKLEIGH FOREST,2561,12558,1969,152,246,,Sold,,,https://www.redfin.com/MD/Severna-Park/4-Emerson-Rd-21146/home/10267930,BRIGHT MLS,MDAA470608,N,Y,39.0779215,-76.5362238
PAST SALE,August-8-2019,Single Family Residential,9 Weybridge Ct,Severna Park,MD,21146,735000,5,4.0,STEWARTS PURCHASE,4072,40887,1985,850,181,,Sold,,,https://www.redfin.com/MD/Severna-Park/9-Weybridge-Ct-21146/home/10285904,BRIGHT MLS,MDAA395932,N,Y,39.0868202,-76.600224
PAST SALE,August-3-2020,Single Family Residential,803 Gardenia Rd #2,Severna Park,MD,21146,510000,5,3.5,VILLAS AT SEVERNA PARK,2916,,2010,489,175,272,Sold,,,https://www.redfin.com/MD/Severna-Park/803-Gardenia-Rd-21146/unit-2/home/10482007,BRIGHT MLS,MDAA437080,N,Y,39.0595338,-76.5288846
PAST SALE,September-10-2020,Single Family Residential,52 Holly Rd,Severna Park,MD,21146,555000,4,2.5,HOLLYWOOD ON SEVERN,2204,11250,1966,451,252,,Sold,,,https://www.redfin.com/MD/Severna-Park/52-Holly-Rd-21146/home/10253093,BRIGHT MLS,MDAA437834,N,Y,39.077967,-76.589099
PAST SALE,July-29-2019,Single Family Residential,585 Manor Rd,Severna Park,MD,21146,340000,4,1.5,CARROLLTON MANOR,1360,5000,1977,860,250,,Sold,,,https://www.redfin.com/MD/Severna-Park/585-Manor-Rd-21146/home/10194023,BRIGHT MLS,MDAA395482,N,Y,39.076885,-76.584698
PAST SALE,May-16-2019,Single Family Residential,362 Hawick Ct,Severna Park,MD,21146,612500,4,2.5,KEARNEY MANOR,2440,16247,1967,934,251,4,Sold,,,https://www.redfin.com/MD/Severna-Park/362-Hawick-Ct-21146/home/10253946,BRIGHT MLS,MDAA333924,N,Y,39.09022,-76.6047169
