SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,117 N Lakeview Dr,Spring Lake,NC,28390,125000,3,1.5,Harnett Lakes,975,14810,1968,9,128,,Active,,,https://www.redfin.com/NC/Spring-Lake/117-Lakeview-Dr-28390/home/130398972,TMLS,2420850,N,Y,35.2197939,-78.9435438
MLS Listing,,Townhouse,212 Senter Ln,Bunnlevel,NC,28323-8312,214900,3,2.5,Senter Hills,2156,44866,2010,17,100,,Active,,,https://www.redfin.com/NC/Bunnlevel/212-Senter-Ln-28323/home/130535093,TMLS,2419770,N,Y,35.2952378,-78.9658773
MLS Listing,,Single Family Residential,120 Mockingbird Ln,Spring Lake,NC,28390,375000,3,2.0,Harnett,2242,43560,2002,59,167,,Active,,,https://www.redfin.com/NC/Spring-Lake/120-Mockingbird-Ln-28390/home/130508946,TMLS,2412218,N,Y,35.2542503,-78.9289347
MLS Listing,,Single Family Residential,207 Falling Water Rd,Spring Lake,NC,28390,269900,3,2.0,Anderson Creek Club,1900,12632,2005,61,142,153,Active,,,https://www.redfin.com/NC/Spring-Lake/207-Falling-Water-Rd-28390/home/163006062,TMLS,2411722,N,Y,35.2867017,-78.9804118
MLS Listing,,Single Family Residential,2026 Hayes Rd,Spring Lake,NC,28390,925000,3,3.0,Harnett,3498,865972,1988,67,264,,Active,,,https://www.redfin.com/NC/Spring-Lake/2026-Hayes-Rd-28390/home/130342112,TMLS,2410536,N,Y,35.252824,-78.8969742
MLS Listing,,Single Family Residential,542 Bill Shaw Rd,Spring Lake,NC,28390,244900,3,2.5,Harnett,1511,16552,2021,74,162,,Active,,,https://www.redfin.com/NC/Spring-Lake/542-Bill-Shaw-Rd-28390/home/176496964,TMLS,2409338,N,Y,35.2701443,-78.9284191
MLS Listing,,Single Family Residential,4245 Overhills Rd,Spring Lake,NC,28390,249900,3,2.5,Harnett,1565,9583,2021,74,160,,Active,,,https://www.redfin.com/NC/Spring-Lake/4245-Overhills-Rd-28390/home/176496837,TMLS,2409330,N,Y,35.2701493,-78.9290067
MLS Listing,,Single Family Residential,4235 Overhills Rd,Spring Lake,NC,28390,232900,3,2.5,Harnett,1405,10018,2021,74,166,,Active,,,https://www.redfin.com/NC/Spring-Lake/4235-Overhills-Rd-28390/home/176495576,TMLS,2409297,N,Y,35.2702539,-78.9289634
MLS Listing,,Single Family Residential,231 Broadlake Ln,Spring Lake,NC,28390,1034000,6,6.0,Anderson Creek Club,6102,43560,2009,79,169,219,Active,,,https://www.redfin.com/NC/Spring-Lake/231-Broadlake-Ln-28390/home/130357853,TMLS,2408510,N,Y,35.2938888,-78.9737854
MLS Listing,,Vacant Land,Tract 5 Bethel Baptist Rd,Spring Lake,NC,28390,780000,,,Harnett,,1698840,,130,,,Active,,,https://www.redfin.com/NC/Spring-Lake/5-Bethel-Baptist-Rd-28390/unit-5/home/172465095,TMLS,2398367,N,Y,35.2478956,-78.9285305
MLS Listing,,Vacant Land,Bethel Baptist Rd,Spring Lake,NC,28390,699900,,,Harnett,,2502086,,132,,,Active,,,https://www.redfin.com/NC/SPRING-LAKE/BETHEL-BAPTIST-RD-28390/home/131173396,TMLS,2397989,N,Y,35.244469,-78.910994
MLS Listing,,Vacant Land,863 Rambeaut Rd,Spring Lake,NC,28390,175000,,,Harnett,,525333,,249,,,Active,,,https://www.redfin.com/NC/Spring-Lake/863-Rambeaut-Rd-28390/home/174807005,TMLS,2375064,N,Y,35.237125,-78.941384
MLS Listing,,Vacant Land,Coyote Ln,Spring Lake,NC,28390,350000,,,Harnett,,1511532,,361,,,Active,,,https://www.redfin.com/NC/Unknown/Coyote-Ln-27516/home/111961707,TMLS,2357100,N,Y,35.2282071460272,-78.9261638317108
New Construction Home,,Single Family Residential,67 Glenwood Ct,Spring Lake,NC,28390,365921,2,2.0,Anderson Creek Club,2053,,2021,85,178,,Active,,,https://www.redfin.com/NC/Spring-Lake/67-Glenwood-Ct-28390/home/131177892,NewHomeSource.com,2079454,N,Y,35.2834564,-78.9707058
New Construction Home,,Single Family Residential,138 School Side Dr,Spring Lake,NC,28390,426085,3,3.5,Anderson Creek Club,2374,,2021,163,179,,Active,,,https://www.redfin.com/NC/Spring-Lake/138-School-Side-Dr-28390/home/160651053,NewHomeSource.com,2046352,N,Y,35.282682,-78.973725
New Construction Home,,Single Family Residential,148 Glenwood Ct,Spring Lake,NC,28390,373256,3,3.0,Anderson Creek Club,2602,,2021,163,143,,Active,,,https://www.redfin.com/NC/Spring-Lake/148-Glenwood-Ct-28390/home/168041699,NewHomeSource.com,2046354,N,Y,35.284014,-78.971704
New Construction Home,,Single Family Residential,88 Glenwood Ct,Spring Lake,NC,28390,334593,2,2.0,Anderson Creek Club,1847,,2021,163,181,,Active,,,https://www.redfin.com/NC/Spring-Lake/88-Glenwood-Ct-28390/home/160651028,NewHomeSource.com,2046355,N,Y,35.2839182,-78.9711345
New Construction Home,,Single Family Residential,78 Glenwood Ct,Spring Lake,NC,28390,351939,4,3.5,Anderson Creek Club,2225,,2021,225,158,,Active,,,https://www.redfin.com/NC/Spring-Lake/78-Glenwood-Ct-28390/home/160650699,NewHomeSource.com,2030125,N,Y,35.2838818,-78.9709605
