SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,7550 - 7580 US Hwy 74 Hwy,Polkton,NC,28135,199000,,,Polkton,,86684,,9,,,Active,,,https://www.redfin.com/NC/Polkton/7550-7580-Unknown/home/177345058,CANOPYMLS,3806788,N,Y,35.003172,-80.195868
MLS Listing,,Vacant Land,00 Nc 218 Hwy,Polkton,NC,28135,200000,,,Polkton,,737035,,48,,,Active,,,https://www.redfin.com/NC/POLKTON/NC-218-28135/home/44201034,CANOPYMLS,3794841,N,Y,35.021358,-80.226783
MLS Listing,,Vacant Land,000 Wayland Dr,Polkton,NC,28135,39900,,,Polkton,,20037,,82,,,Active,,,https://www.redfin.com/NC/POLKTON/WAYLAND-DR-28135/home/44198099,CANOPYMLS,3785765,N,Y,35.013324,-80.208588
MLS Listing,,Single Family Residential,155 Somerset Rd #52,Polkton,NC,28135,174500,4,1.0,Polkton,864,15245,1983,128,202,,Active,,,https://www.redfin.com/NC/Polkton/155-Somerset-RD-28135/unit-52/home/175901689,CANOPYMLS,3767887,N,Y,34.986341,-80.139165
MLS Listing,,Vacant Land,00 US Hwy 74 Hwy W,Wadesboro,NC,28170,130000,,,Wadesboro,,1306800,,130,,,Active,,,https://www.redfin.com/NC/Wadesboro/00-US-Hwy-74-HWY-W-28170/home/173222506,CANOPYMLS,3767456,N,Y,34.981623,-80.127711
MLS Listing,,Single Family Residential,104 Pine Ridge Loop,Polkton,NC,28135,134900,3,2.0,Woodridge,1560,16988,1994,178,86,,Active,,,https://www.redfin.com/NC/Polkton/104-Pine-Ridge-Loop-28135/home/44199901,CANOPYMLS,3748267,N,Y,34.9993925,-80.2037969
MLS Listing,,Vacant Land,TBD Nance Rd,Peachland,NC,28133,37500,3,,Peachland,,204296,,310,,,Active,,,https://www.redfin.com/NC/Peachland/TBD-Nance-RD-28133/home/174322678,CANOPYMLS,3702508,N,Y,35.092844,-80.275596
