SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,113 Meredith Dr,Archdale,NC,27263,239900,3,2.0,Lake Terrace Park,,,1961,2,,,Active,,,https://www.redfin.com/NC/Archdale/113-Meredith-Dr-27263/home/94822706,Triad MLS,1051172,N,Y,35.9117402,-79.9881329
MLS Listing,,Single Family Residential,5881 Old Poole Rd,Archdale,NC,27263,620000,3,4.5,,,,1989,5,,,Active,,,https://www.redfin.com/NC/High-Point/5881-Old-Poole-Rd-27263/home/171828455,Triad MLS,1050708,N,Y,35.8866406,-79.9167122
MLS Listing,,Single Family Residential,204 Aldridge Ln,Archdale,NC,27263,220000,3,2.0,Aldridge Farms,,,1997,5,,,Active,,,https://www.redfin.com/NC/Archdale/204-Aldridge-Ln-27263/home/94817558,Triad MLS,1050827,N,Y,35.9072403,-79.9431193
MLS Listing,,Single Family Residential,6945 Dogwood Blossom Ct,Thomasville,NC,27360,474900,3,5.0,Tallwood Estates,,,1987,6,,,Active,,,https://www.redfin.com/NC/Thomasville/6945-Dogwood-Blossom-Ct-27360/home/94830490,Triad MLS,1050651,N,Y,35.905368,-80.04182
MLS Listing,,Vacant Land,1336 Cox Ave,High Point,NC,27263,40000,,,Guilford,,32234,,6,,,Active,,,https://www.redfin.com/NC/High-Point/1336-Cox-Ave-27263/home/94689977,TMLS,2421037,N,Y,35.9405873,-79.9524299
MLS Listing,,Single Family Residential,103 Brighton Village Ln,Archdale,NC,27263,249500,3,2.5,Brighton Village,,,2003,12,,15,Pre On-Market,,,https://www.redfin.com/NC/High-Point/103-Brighton-Village-Ln-27263/home/94565405,Triad MLS,1049524,N,Y,35.9212062,-79.9538723
MLS Listing,,Single Family Residential,312 Liberty Rd,Archdale,NC,27263,115000,2,1.0,,,,1948,23,,,Active,,,https://www.redfin.com/NC/Archdale/312-Liberty-Rd-27263/home/94821011,Triad MLS,1049280,N,Y,35.9150902,-79.966809
MLS Listing,,Single Family Residential,5483 Old Thomasville Rd,Thomasville,NC,27263,32000,3,1.0,,,,1940,31,,,Active,,,https://www.redfin.com/NC/Archdale/5483-Old-Thomasville-Rd-27263/home/94828521,Triad MLS,1048186,N,Y,35.9049116,-80.0465722
MLS Listing,,Single Family Residential,2713 Joiner St,High Point,NC,27263,130000,3,1.0,,,,1968,37,,,Active,,,https://www.redfin.com/NC/High-Point/2713-Joiner-St-27263/home/94703544,Triad MLS,1047646,N,Y,35.9257395,-79.9661972
MLS Listing,,Single Family Residential,1234 Bowen Dr,Archdale,NC,27263,215000,3,2.0,,,,2021,37,,,Active,,,https://www.redfin.com/NC/Archdale/1234-Bowen-Dr-27263/home/176997537,Triad MLS,1047806,N,Y,35.9171049,-80.0132687
MLS Listing,,Single Family Residential,1230 Bowen Dr,Archdale,NC,27370,225000,3,2.0,,,,2021,37,,,Active,,,https://www.redfin.com/NC/Archdale/1230-Bowen-Dr-27263/home/176997061,Triad MLS,1047600,N,Y,35.9170919,-80.012998
MLS Listing,,Single Family Residential,1032 Pegram Ave,High Point,NC,27263,99900,2,1.0,,,,1962,42,,,Active,,,https://www.redfin.com/NC/High-Point/1032-Pegram-Ave-27263/home/94714259,Triad MLS,1047182,N,Y,35.9267851,-79.9625176
MLS Listing,,Single Family Residential,0 Eden Ter,Archdale,NC,27263,44900,,,Archdale,,,,53,,,Active,,,https://www.redfin.com/NC/Archdale/308-Greenoak-Dr-27263/home/176717246,Triad MLS,1045357,N,Y,35.9178934,-79.9635822
