SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,August-31-2021,Single Family Residential,23252 Johnstown Ln,Ruther Glen,VA,22546,370000,4,4.5,Belmont,3377,8276,2005,96,110,53,Sold,,,https://www.redfin.com/VA/Ruther-Glen/23252-Johnstown-Ln-22546/home/15479511,CVRMLS,2122500,N,Y,37.948077,-77.459712
PAST SALE,July-20-2021,Single Family Residential,17283 Easter Lily Mews,Ruther Glen,VA,22546,335000,4,3.5,LADYSMITH VILLAGE,1638,4200,2005,138,205,132,Sold,,,https://www.redfin.com/VA/Ruther-Glen/17283-Easter-Lily-Dr-22546/home/15479654,BRIGHT MLS,VACV124250,N,Y,38.0251809,-77.5200433
PAST SALE,February-25-2020,Single Family Residential,52 Wales Cv,Ruther Glen,VA,22546,199900,3,2.0,LAKE LAND,1104,,1991,649,181,92,Sold,,,https://www.redfin.com/VA/Ruther-Glen/52-Wales-Cv-22546/home/15493795,BRIGHT MLS,VACV121392,N,Y,38.014749,-77.5406158
MLS Listing,,Single Family Residential,17251 Begonia Dr,Ruther Glen,VA,22546,395900,3,3.5,LADYSMITH VILLAGE,2959,8663,2014,1,134,132,Active,,,https://www.redfin.com/VA/Ruther-Glen/17251-Begonia-Dr-22546/home/22647890,BRIGHT MLS,VACV2000962,N,Y,38.0258767,-77.5178035
MLS Listing,,Single Family Residential,26319 Gibson Ln,Ruther Glen,VA,22546,239999,3,2.0,CAROLINE PINES,1120,1306,2008,2,214,83,Active,,,https://www.redfin.com/VA/Ruther-Glen/26319-Gibson-Ln-22546/home/15486941,BRIGHT MLS,VACV2000936,N,Y,37.900076,-77.444137
MLS Listing,,Single Family Residential,222 Cedar Ridge Dr,Ruther Glen,VA,22546,254900,3,2.0,LAKE LAND,1240,23522,1990,3,206,96,Active,,,https://www.redfin.com/VA/Ruther-Glen/222-Cedar-Ridge-Dr-22546/home/15493604,BRIGHT MLS,VACV2000902,N,Y,38.0345702,-77.5539296
MLS Listing,,Single Family Residential,212 Patrick Henry Dr,Ruther Glen,VA,22546,275000,3,2.0,LAKE CAROLINE,1222,,2003,4,225,124,Active,,,https://www.redfin.com/VA/Ruther-Glen/212-Patrick-Henry-Dr-22546/home/15491987,BRIGHT MLS,VACV2000918,N,Y,37.9963129,-77.5340095
MLS Listing,,Single Family Residential,827 Campers Ln,Ruther Glen,VA,22546,324900,4,3.0,LAKE LAND,2448,20037,1995,5,133,99,Active,December-5-2021 12:00 PM,December-5-2021 02:00 PM,https://www.redfin.com/VA/Ruther-Glen/827-Campers-Ln-22546/home/15493813,BRIGHT MLS,VACV2000892,N,Y,38.028619,-77.550802
MLS Listing,,Single Family Residential,17120 Camellia Dr,Ruther Glen,VA,22546,415990,4,2.5,SOUTH RIVER,2564,7171,2021,5,162,132,Active,,,https://www.redfin.com/VA/Ruther-Glen/17120-Camellia-Dr-22546/home/22653818,BRIGHT MLS,VACV2000904,N,Y,38.0283188,-77.5218981
MLS Listing,,Single Family Residential,2521 Deerfield Rd,Ruther Glen,VA,22546,235000,4,2.0,CAMPBELL CREEK VILLAGE,1482,,1981,10,159,,Active,,,https://www.redfin.com/VA/Ruther-Glen/2521-Deerfield-Rd-22546/home/15494901,BRIGHT MLS,VACV2000890,N,Y,38.0335246,-77.5211632
MLS Listing,,Single Family Residential,25374 Richmond Tpke,Ruther Glen,VA,22546,550000,5,4.0,Ruther Glen,4800,500504,2004,11,115,,Active,,,https://www.redfin.com/VA/Ruther-Glen/25374-Richmond-Tpke-22546/home/17381329,BRIGHT MLS,VACV2000896,N,Y,37.912235,-77.353875
MLS Listing,,Single Family Residential,7132 Conway Pl,Ruther Glen,VA,22546,392990,3,2.5,SOUTH RIVER,2078,5328,2021,12,189,132,Active,,,https://www.redfin.com/VA/Ruther-Glen/7132-Conway-Pl-22546/home/22036369,BRIGHT MLS,VACV2000884,N,Y,38.0261279,-77.5235158
MLS Listing,,Single Family Residential,17156 Doggetts Fork Rd,Ruther Glen,VA,22546,319427,3,2.0,Ruther Glen,1176,79976,2003,12,272,,Active,,,https://www.redfin.com/VA/Ruther-Glen/17156-Doggetts-Fork-Rd-22546/home/15479735,BRIGHT MLS,VACV2000862,N,Y,37.898509,-77.351435
MLS Listing,,Single Family Residential,214 Cedar Ridge Dr,Ruther Glen,VA,22546,395000,4,2.5,LAKE LAND,2128,,2006,14,186,99,Active,,,https://www.redfin.com/VA/Ruther-Glen/214-Cedar-Ridge-Dr-22546/home/15493608,BRIGHT MLS,VACV2000844,N,Y,38.0338009,-77.553375
MLS Listing,,Single Family Residential,17265 Perinchief St,Ruther Glen,VA,22546,349900,3,2.5,LADYSMITH VILLAGE,1792,5938,2015,14,195,139,Active,,,https://www.redfin.com/VA/Ruther-Glen/17265-Perinchief-St-22546/home/40482047,BRIGHT MLS,VACV2000826,N,Y,38.0240186,-77.5236269
MLS Listing,,Single Family Residential,7218 Conway Pl,Ruther Glen,VA,22546,416990,4,2.5,SOUTH RIVER,2564,7171,2021,18,163,132,Active,,,https://www.redfin.com/VA/Ruther-Glen/7218-Conway-Pl-22546/home/22653812,BRIGHT MLS,VACV2000852,N,Y,38.026814,-77.521963
MLS Listing,,Single Family Residential,7215 John Taylor Mews,Ruther Glen,VA,22546,398990,3,2.5,SOUTH RIVER,2457,4791,2021,18,162,132,Active,,,https://www.redfin.com/VA/Ruther-Glen/7215-John-Taylor-Mews-22546/home/22653811,BRIGHT MLS,VACV2000850,N,Y,38.026462,-77.52172
MLS Listing,,Single Family Residential,753 Canterbury Dr,Ruther Glen,VA,22546,330000,3,2.5,LAKE LAND,1851,13647,2006,20,178,80,Active,,,https://www.redfin.com/VA/Ruther-Glen/753-Canterbury-Dr-22546/home/15479743,BRIGHT MLS,VACV2000798,N,Y,38.0043491,-77.5623673
