SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
PAST SALE,June-14-2019,Single Family Residential,5517 N Charles St,Baltimore,MD,21210,515000,4,3.5,Baltimore,2786,31916,1955,905,185,47,Sold,,,https://www.redfin.com/MD/Baltimore/5517-N-Charles-St-21210/home/11212125,BRIGHT MLS,MDBA440766,N,Y,39.364245,-76.6247772
PAST SALE,January-15-2021,Single Family Residential,1207 W Lake Ave,Baltimore,MD,21210,410000,4,2.5,LAKE FALLS,2007,13285,1989,324,204,,Sold,,,https://www.redfin.com/MD/Baltimore/1207-W-Lake-Ave-21210/home/9677971,BRIGHT MLS,MDBC510978,N,Y,39.372887,-76.6480132
PAST SALE,,Single Family Residential,5500 Lombardy Pl,Baltimore,MD,21210,650000,,3.5,,3460,5771,1928,,188,,,,,https://www.redfin.com/MD/Baltimore/5500-Lombardy-Pl-21210/home/11161600,,,N,Y,39.362887,-76.637306
PAST SALE,July-1-2019,Single Family Residential,4622 Wilmslow Rd,Baltimore,MD,21210,437500,3,3.0,ROLAND PARK,2370,16552,1950,888,185,,Sold,,,https://www.redfin.com/MD/Baltimore/4622-Wilmslow-Rd-21210/home/11155737,BRIGHT MLS,MDBA436358,N,Y,39.3482229,-76.6291209
PAST SALE,October-30-2019,Single Family Residential,12 W Northern Pkwy,Baltimore,MD,21210,366000,4,3.0,CHATHAM,2226,9983,1976,767,164,9,Sold,,,https://www.redfin.com/MD/Baltimore/12-W-Northern-Pkwy-21210/home/11160472,BRIGHT MLS,MDBA470744,N,Y,39.3622342,-76.6269886
MLS Listing,,Condo/Co-op,106 Cross Keys Rd Unit R106B,Baltimore,MD,21210,122950,1,1.0,Ward 27,616,,1969,2,200,262,Active,,,https://www.redfin.com/MD/Baltimore/106-Cross-Keys-Rd-21210/unit-R106B/home/11162240,BRIGHT MLS,MDBA2020764,N,Y,39.3593644,-76.6459989
MLS Listing,,Single Family Residential,305 Goodwood Gdns,Baltimore,MD,21210,1345000,5,3.5,Ward 27,4505,17445,1904,2,299,3,Active,,,https://www.redfin.com/MD/Baltimore/305-Goodwood-Gdns-21210/home/11163743,BRIGHT MLS,MDBA2019916,N,Y,39.348354,-76.6371648
MLS Listing,,Townhouse,4416 Roland Ave,Baltimore,MD,21210,580000,7,3.5,Ward 27,2403,4860,1916,3,241,,Active,December-5-2021 12:00 PM,December-5-2021 02:00 PM,https://www.redfin.com/MD/Baltimore/4416-Roland-Ave-21210/home/11153862,BRIGHT MLS,MDBA2020340,N,Y,39.3435559,-76.6356175
MLS Listing,,Condo/Co-op,4300 Roland Ave #102,Baltimore,MD,21210,230000,2,1.0,Ward 27,1156,,,3,199,630,Active,,,https://www.redfin.com/MD/Baltimore/4300-Roland-Ave-21210/unit-102/home/11153718,BRIGHT MLS,MDBA2020408,N,Y,39.3415726,-76.6349988
MLS Listing,,Condo/Co-op,7 Hamill Rd Unit 7C,Baltimore,MD,21210,189000,2,2.0,Ward 27,1157,,,5,163,420,Active,,,https://www.redfin.com/MD/Baltimore/7-Hamill-Rd-21210/unit-7C/home/11162713,BRIGHT MLS,MDBA2019150,N,Y,39.3523341,-76.6446154
MLS Listing,,Condo/Co-op,230 Stony Run Ln Unit 3D,Baltimore,MD,21210,349000,2,2.0,Ward 12,1920,,1923,7,182,889,Active,,,https://www.redfin.com/MD/Baltimore/230-Stony-Run-Ln-21210/unit-3D/home/10837398,BRIGHT MLS,MDBA2018856,N,Y,39.3387554,-76.6238069
MLS Listing,,Single Family Residential,4414 Sedgwick Rd,Baltimore,MD,21210,489900,4,2.5,Ward 27,2583,5166,1935,17,190,,Active,,,https://www.redfin.com/MD/Baltimore/4414-Sedgwick-Rd-21210/home/11156929,BRIGHT MLS,MDBA2018812,N,Y,39.3446178,-76.6281619
MLS Listing,,Single Family Residential,1012 Poplar Hill Rd,Baltimore,MD,21210,425000,4,4.0,Ward 27,2379,20603,1941,19,179,,Active,,,https://www.redfin.com/MD/Baltimore/1012-Poplar-Hill-Rd-21210/home/11159975,BRIGHT MLS,MDBA2018478,N,Y,39.367391,-76.6449488
MLS Listing,,Single Family Residential,5003 Falls Road Ter,Baltimore,MD,21210,589000,5,2.5,Ward 27,2754,12414,1925,23,214,2,Active,December-5-2021 11:00 AM,December-5-2021 01:00 PM,https://www.redfin.com/MD/Baltimore/5003-Falls-Rd-Ter-21210/home/11163201,BRIGHT MLS,MDBA2014674,N,Y,39.3536338,-76.6428506
MLS Listing,,Single Family Residential,5409 Falls Road Ter,Baltimore,MD,21210,499000,3,1.0,ROLAND PARK,2167,,1926,25,230,,Active,,,https://www.redfin.com/MD/Baltimore/5409-Falls-Rd-Ter-21210/home/11162939,BRIGHT MLS,MDBA2018146,N,Y,39.3597292,-76.6451616
MLS Listing,,Single Family Residential,5203 N Charles St,Baltimore,MD,21210,699900,4,3.5,HOMELAND,3667,17593,1979,27,191,,Active,,,https://www.redfin.com/MD/Baltimore/5203-N-Charles-St-21210/home/11211673,BRIGHT MLS,MDBA2017200,N,Y,39.3574878,-76.6238295
MLS Listing,,Condo/Co-op,115 Cross Keys Rd Unit R115B,Baltimore,MD,21210,144900,1,1.0,Ward 27,820,,,34,177,341,Active,December-12-2021 11:00 AM,December-12-2021 01:00 PM,https://www.redfin.com/MD/Baltimore/115-Cross-Keys-Rd-21210/unit-R115B/home/11162317,BRIGHT MLS,MDBA2016664,N,Y,39.359735,-76.6467915
MLS Listing,,Townhouse,4436 Roland Spring Dr,Baltimore,MD,21210,280000,3,2.5,Ward 27,1610,,1980,37,174,275,Active,,,https://www.redfin.com/MD/Baltimore/4436-Roland-Springs-Dr-21210/home/11156306,BRIGHT MLS,MDBA2016888,N,Y,39.343079,-76.6331433
MLS Listing,,Townhouse,4324 Roland Ave,Baltimore,MD,21210,539000,4,2.5,Ward 27,2750,,1915,39,196,0,Active,,,https://www.redfin.com/MD/Baltimore/4324-Roland-Ave-21210/home/11153818,BRIGHT MLS,MDBA2015636,N,Y,39.342458,-76.635698
MLS Listing,,Condo/Co-op,310 Ridgemede Rd #402,Baltimore,MD,21210,130000,1,1.0,Ward 12,838,,,50,155,516,Active,,,https://www.redfin.com/MD/Baltimore/310-Ridgemede-Rd-21210/unit-402/home/10837253,BRIGHT MLS,MDBA2001181,N,Y,39.3396307,-76.6250647
MLS Listing,,Single Family Residential,1 Saint Johns Rd,Baltimore,MD,21210,649000,5,4.0,Ward 27,4680,11133,1907,58,139,5,Active,,,https://www.redfin.com/MD/Baltimore/1-St-Johns-Rd-21210/home/11163304,BRIGHT MLS,MDBA2014524,N,Y,39.3545362,-76.6347055
MLS Listing,,Single Family Residential,120 Hawthorne Rd,Baltimore,MD,21210,675000,5,2.0,Ward 27,3163,8245,1875,65,213,1,Active,,,https://www.redfin.com/MD/Baltimore/120-Hawthorn-Rd-21210/home/11159033,BRIGHT MLS,MDBA2014556,N,Y,39.3460114,-76.6328621
MLS Listing,,Single Family Residential,4205 Somerset Pl,Baltimore,MD,21210,1240000,6,6.0,Ward 27,6678,14440,1909,90,186,4,Active,,,https://www.redfin.com/MD/Baltimore/4205-Somerset-Pl-21210/home/11156734,BRIGHT MLS,MDBA2009770,N,Y,39.3415937,-76.6315917
MLS Listing,,Condo/Co-op,310 Ridgemede Rd #102,Baltimore,MD,21210,138500,1,1.0,Ward 12,725,,,94,191,430,Active,,,https://www.redfin.com/MD/Baltimore/310-Ridgemede-Rd-21210/unit-102/home/10837213,BRIGHT MLS,MDBA2011116,N,Y,39.3396307,-76.6250647
MLS Listing,,Single Family Residential,5701 Roland Ave,Baltimore,MD,21210,900000,5,6.0,Ward 27,6426,36999,1889,131,140,,Active,,,https://www.redfin.com/MD/Baltimore/5701-Roland-Ave-21210/home/11161405,BRIGHT MLS,MDBA2005898,N,Y,39.3656754,-76.6334915
MLS Listing,,Single Family Residential,20 Blythewood Rd,Baltimore,MD,21210,3750000,8,9.0,Ward 27,12060,68825,1926,241,311,42,Active,,,https://www.redfin.com/MD/Baltimore/20-Blythewood-Rd-21210/home/11159052,BRIGHT MLS,MDBA543966,N,Y,39.3512951,-76.6268757
PAST SALE,,Condo/Co-op,1040 Deer Ridge Dr #504,Baltimore,MD,21210,150000,,,,1883,,,,80,,,,,https://www.redfin.com/MD/Baltimore/1040-Deer-Ridge-Dr-21210/unit-504/home/11163916,,,N,Y,39.343971,-76.6395086
PAST SALE,June-13-2019,Condo/Co-op,1040 Deer Ridge Dr #505,Baltimore,MD,21210,95000,2,2.0,ROLAND PARK,1559,,1987,906,61,718,Sold,,,https://www.redfin.com/MD/Baltimore/1040-Deer-Ridge-Dr-21210/unit-505/home/11163917,BRIGHT MLS,MDBA465170,N,Y,39.343971,-76.6395086
PAST SALE,,Single Family Residential,4816 Keswick Rd,Baltimore,MD,21210,449900,,2.0,,1800,8245,1896,,250,,,,,https://www.redfin.com/MD/Baltimore/4816-Keswick-Rd-21210/home/11158516,,,N,Y,39.3515867,-76.6309148
PAST SALE,September-14-2020,Condo/Co-op,221 Ridgemede Rd #102,Baltimore,MD,21210,57500,2,1.5,TUSCANY CANTERBURY,1209,,1930,447,48,732,Sold,,,https://www.redfin.com/MD/Baltimore/221-Ridgemede-Rd-21210/unit-102/home/10837500,BRIGHT MLS,MDBA487942,N,Y,39.3389243,-76.6249892
PAST SALE,August-2-2019,Multi-Family (2-4 Unit),4631 Schenley Rd,Baltimore,MD,21210,239000,,,Baltimore,1896,,1910,856,126,,Sold,,,https://www.redfin.com/MD/Baltimore/4631-Schenley-Rd-21210/home/11155538,BRIGHT MLS,MDBA474076,N,Y,39.34774,-76.630979
PAST SALE,October-30-2019,Single Family Residential,425 Wingate Rd,Baltimore,MD,21210,572500,4,2.5,ROLAND PARK,2270,5719,1928,767,252,,Sold,,,https://www.redfin.com/MD/Baltimore/425-Wingate-Rd-21210/home/11157231,BRIGHT MLS,MDBA479986,N,Y,39.3434679,-76.628884
PAST SALE,,Condo/Co-op,4401 Roland Ave #209,Baltimore,MD,21210,95000,,,,902,,,,105,,,,,https://www.redfin.com/MD/Baltimore/4401-Roland-Ave-21210/unit-209/home/11156444,,,N,Y,39.3433409,-76.6344573
PAST SALE,,Townhouse,4307 Wickford Rd,Baltimore,MD,21210,459000,,2.0,,2200,5387,1924,,209,,,,,https://www.redfin.com/MD/Baltimore/4307-Wickford-Rd-21210/home/11157135,,,N,Y,39.342039,-76.626524
PAST SALE,October-29-2020,Single Family Residential,4327 Wickford Rd,Baltimore,MD,21210,764500,4,4.0,Ward 27,4778,16384,1922,402,160,42,Sold,,,https://www.redfin.com/MD/Baltimore/4327-Wickford-Rd-21210/home/11157145,BRIGHT MLS,MDBA514074,N,Y,39.3426768,-76.6265373
