SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Townhouse,1413 Morris Rd SE,Washington,DC,20020,700000,7,5.0,BARRY FARMS,3365,2226,2021,16,208,,Active,,,https://www.redfin.com/DC/Washington/1413-Morris-Rd-SE-20020/home/171550677,BRIGHT MLS,DCDC2021478,N,Y,38.8598543,-76.9876941
MLS Listing,,Condo/Co-op,1101 3rd St SW #205,Washington,DC,20024,290000,0,1.0,R.L.A. SW,467,,1960,25,621,454,Active,,,https://www.redfin.com/DC/Washington/1101-3rd-St-SW-20024/unit-205/home/28496841,BRIGHT MLS,DCDC2020172,N,Y,38.8770732,-77.0158287
MLS Listing,,Townhouse,2529 High St SE,Washington,DC,20020,365000,3,1.0,ANACOSTIA,1442,1829,1947,36,253,,Active,,,https://www.redfin.com/DC/Washington/2529-High-St-SE-20020/home/10159463,BRIGHT MLS,DCDC2018610,N,Y,38.8601696,-76.9893839
MLS Listing,,Townhouse,811 Delaware Ave SW #230,Washington,DC,20024,735000,3,2.0,R.L.A. SW,1467,,1961,37,501,630,Active,December-5-2021 01:30 PM,December-5-2021 03:30 PM,https://www.redfin.com/DC/Washington/811-Delaware-Ave-SW-20024/unit-230/home/9885689,BRIGHT MLS,DCDC2017446,N,Y,38.8801218,-77.0130362
MLS Listing,,Townhouse,924 4th St SE,Washington,DC,20003,910000,3,2.0,OLD CITY I,1540,725,2010,39,591,90,Active,,,https://www.redfin.com/DC/Washington/924-4th-St-SE-20003/home/39955882,BRIGHT MLS,DCDC2017968,N,Y,38.8788857,-77.0000261
MLS Listing,,Condo/Co-op,913 14th St SE #1,Washington,DC,20003,635000,3,3.0,OLD CITY I,1200,,1905,71,529,350,Active,,,https://www.redfin.com/DC/Washington/913-14th-St-SE-20003/unit-1/home/79640509,BRIGHT MLS,DCDC2014668,N,Y,38.8795872,-76.9857165
MLS Listing,,Condo/Co-op,1311 Delaware Ave SW Unit S134,Washington,DC,20024,170000,1,1.0,SW WATERFRONT,700,,1962,86,243,1107,Active,,,https://www.redfin.com/DC/Washington/1311-Delaware-Ave-SW-20024/unit-S134/home/12126262,BRIGHT MLS,DCDC2012116,N,Y,38.8739553,-77.0155098
MLS Listing,,Condo/Co-op,530 N St SW Unit S408,Washington,DC,20024,349900,1,1.0,R.L.A. SW,762,,1966,87,459,1075,Active,,,https://www.redfin.com/DC/Washington/530-N-St-SW-20024/unit-S408/home/28679981,BRIGHT MLS,DCDC2011222,N,Y,38.8740144,-77.0184717
MLS Listing,,Condo/Co-op,1361 K St SE #202,Washington,DC,20003,309000,1,1.0,OLD CITY I,500,,1946,88,618,335,Active,,,https://www.redfin.com/DC/Washington/1361-K-St-SE-20003/unit-202/home/9915620,BRIGHT MLS,DCDC2011886,N,Y,38.878237,-76.9863128
MLS Listing,,Condo/Co-op,240 M St SW Unit E310,Washington,DC,20024,280000,1,1.0,R.L.A. SW,532,,1967,116,526,573,Active,,,https://www.redfin.com/DC/Washington/240-M-St-SW-20024/unit-E310/home/9886334,BRIGHT MLS,DCDC2008356,N,Y,38.8754269,-77.0154688
