SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,0 Clarkes Store Rd,Caret,VA,22436,149900,,,Caret,,746618,,119,,,Active,,,https://www.redfin.com/VA/Caret/Clarke-s-Store-Rd-22436/home/82100095,BRIGHT MLS,VAES2000044,N,Y,38.07303773,-77.08479734
PAST SALE,,Single Family Residential,618 Laurel Springs Rd,Hustle,VA,22476,239000,4,3.0,,3080,87381,2005,,78,,,,,https://www.redfin.com/VA/Hustle/618-Laurel-Springs-Rd-22476/home/68527910,,,N,Y,38.0595411,-77.0699441
PAST SALE,,Single Family Residential,580 Laurel Springs Rd,Hustle,VA,22476,259500,3,2.0,,2089,87120,2007,,124,,,,,https://www.redfin.com/VA/Hustle/580-Laurel-Springs-Rd-22476/home/68527912,,,N,Y,38.0595673,-77.0693111
PAST SALE,,Single Family Residential,2627 Rose Mt Rd,Hustle,VA,22476,104000,3,1.0,,760,43560,1964,,137,,,,,https://www.redfin.com/VA/Hustle/2627-Rose-Mt-Rd-22476/home/68528057,,,N,Y,38.0435928,-77.0606159
PAST SALE,September-13-2021,Single Family Residential,111 Richardson Rd,Hustle,VA,22476,210000,3,2.0,HUSTLE,1748,54014,1999,83,120,,Sold,,,https://www.redfin.com/VA/Hustle/111-Richardson-Rd-22476/home/68523831,BRIGHT MLS,VAES2000038,N,Y,38.0445813,-77.0591222
PAST SALE,,Other,856 Popoman Swamp Rd,Hustle,VA,22476,23326,2,1.0,,1014,1633500,1932,,23,,,,,https://www.redfin.com/VA/Hustle/856-Popoman-Swamp-Rd-22476/home/162459871,,,N,Y,38.0569156,-77.0218915
PAST SALE,March-29-2019,Single Family Residential,2120 Pilkington Rd,Hustle,VA,22476,284031,3,2.0,,1916,337154,1895,982,148,,Sold,,,https://www.redfin.com/VA/Hustle/2120-Pilkington-Rd-22476/home/68523865,CVRMLS,1905206,N,Y,38.0178983,-77.0850032
PAST SALE,,Single Family Residential,2674 Occupacia Rd,Hustle,VA,22476,180000,3,2.0,,1798,174850,1990,,100,,,,,https://www.redfin.com/VA/Hustle/2674-Occupacia-Rd-22476/home/68529637,,,N,Y,38.0381331,-77.0440165
PAST SALE,,Single Family Residential,448 Pilkington Rd,Hustle,VA,22476,28000,,,,,91650,,,,,,,,https://www.redfin.com/VA/Hustle/448-Pilkington-Rd-22476/home/68523518,,,N,Y,38.0379608,-77.0714362
PAST SALE,April-9-2021,Single Family Residential,2659 Rose Mount Rd,Hustle,VA,22476,65000,3,2.0,Hustle,1899,140263,1990,240,34,,Sold,,,https://www.redfin.com/VA/Hustle/2659-Rose-Mt-Rd-22476/home/68522230,BRIGHT MLS,VAES100978,N,Y,38.0423744,-77.060678
PAST SALE,,Single Family Residential,3703 Occupacia Rd #637,Hustle,VA,22476,60000,3,2.0,,1200,34282,1972,,50,,,,,https://www.redfin.com/VA/Hustle/3703-Occupacia-Rd-22476/unit-637/home/68522227,,,N,Y,38.0377468,-77.0605036
PAST SALE,April-16-2021,Single Family Residential,667 Hustle Rd,Hustle,VA,22476,522500,3,2.0,Hustle,2880,4765464,1750,233,181,,Sold,,,https://www.redfin.com/VA/Hustle/667-Hustle-Rd-22476/home/162459126,BRIGHT MLS,VAES100974,N,Y,38.0397458,-77.0771098
PAST SALE,December-18-2020,Vacant Land,Rose Mt,Hustle,VA,22476,127500,,,Hustle,,1960200,,352,,,Sold,,,https://www.redfin.com/VA/HUSTLE/ROSE-MOUNT-RD-22476/home/68522223,BRIGHT MLS,VAES100898,N,Y,38.053797,-77.059979
PAST SALE,,Single Family Residential,355 Hustle Rd #637,Hustle,VA,22476,130000,3,2.0,,1568,82503,1994,,83,,,,,https://www.redfin.com/VA/Hustle/355-Hustle-Rd-22476/unit-637/home/68529055,,,N,Y,38.0419829,-77.0725158
PAST SALE,August-30-2019,Single Family Residential,2518 Occupacia Rd,Hustle,VA,22476,160000,3,1.5,Hustle,1323,87120,1974,828,121,,Sold,,,https://www.redfin.com/VA/Hustle/2518-Occupacia-Rd-22476/unit-637/home/68526575,BRIGHT MLS,VAES100708,N,Y,38.0393613,-77.0420631
PAST SALE,,Single Family Residential,131 Dogwood Ln,Caret,VA,22436,205000,3,2.0,,1950,247508,1987,,105,,,,,https://www.redfin.com/VA/Caret/131-Dogwood-Ln-22436/home/68523946,,,N,Y,38.038083,-77.0125662
PAST SALE,April-9-2021,Vacant Land,00 Taylors Dr,Champlain,VA,22438,55000,,,,,753588,,240,,13,Sold,,,https://www.redfin.com/VA/CHAMPLAIN/TAYLORS-DR-22438/home/68528569,CVRMLS,2036259,N,Y,38.032312,-77.016868
PAST SALE,November-2-2021,Single Family Residential,112 Richardson Rd,Hustle,VA,22476,229000,4,2.5,Hustle,2000,95832,1998,33,115,,Sold,,,https://www.redfin.com/VA/Hustle/112-Richardson-Rd-22476/home/68523834,BRIGHT MLS,VAES2000052,N,Y,38.0428415,-77.0600581
PAST SALE,January-11-2019,Single Family Residential,2586 Occupacia Rd,Hustle,VA,22476,180000,3,1.5,Essex Acres,1275,1698404,1956,1059,141,,Sold,,,https://www.redfin.com/VA/Hustle/2586-Occupacia-Rd-22476/home/174952543,CVRMLS,1836898,N,Y,38.0420306,-77.0433917
PAST SALE,July-8-2021,Single Family Residential,625 Laurel Springs Rd,Hustle,VA,22476,254999,3,1.0,ADJ SPINDLE,1812,87991,1918,150,141,,Sold,,,https://www.redfin.com/VA/Hustle/625-Laurel-Springs-Rd-22476/home/68527872,BRIGHT MLS,VAES101006,N,Y,38.0581445,-77.0701061
