SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE https://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,0 Leeds Rd,Elkton,MD,21921,53500,,,Elkton,,43560,,80,,,Active,,,https://www.redfin.com/MD/Elkton/1172-Leeds-Rd-21921/home/15143053,BRIGHT MLS,MDCC2001686,N,Y,39.6634308,-75.8644475
MLS Listing,,Single Family Residential,1700 Singerly Rd,Elkton,MD,21921,530000,7,3.0,Elkton,3384,27878,1928,146,157,,Active,,,https://www.redfin.com/MD/Elkton/1700-Singerly-Rd-21921/home/15145859,BRIGHT MLS,MDCC2000506,N,Y,39.6492273,-75.848388
MLS Listing,,Vacant Land,Deaver Rd,Elkton,MD,21921,130000,,,Elkton,,693475,,261,,,Active,,,https://www.redfin.com/MD/ELKTON/DEAVER-RD-21921/home/17402303,BRIGHT MLS,MDCC173796,N,Y,39.632356,-75.886268
MLS Listing,,Vacant Land,293-295 Cherry Hill Rd,Elkton,MD,21921,69900,,,Elkton,,6000,,299,,,Active,,,https://www.redfin.com/MD/Elkton/293-Cherry-Hill-Rd-21921/home/174396787,BRIGHT MLS,MDCC173294,N,Y,39.66358,-75.8531656
MLS Listing,,Single Family Residential,909 Antego Dr,Elkton,MD,21921,541990,4,2.5,ANTEGO WOODS,2978,43560,2021,331,182,33,Active,,,https://www.redfin.com/MD/Unknown/909-Antego-Dr-21921/home/174136780,BRIGHT MLS,MDCC172868,N,Y,39.64074598,-75.88175516
MLS Listing,,Single Family Residential,908 Antego Dr,Elkton,MD,21921,529990,4,2.5,ANTEGO WOODS,2718,43560,2021,331,195,33,Active,,,https://www.redfin.com/MD/Unknown/908-Antego-Dr-21921/home/174136355,BRIGHT MLS,MDCC172864,N,Y,39.64076911,-75.88216822
MLS Listing,,Single Family Residential,907 Antego Dr,Elkton,MD,21921,522990,4,2.5,ANTEGO WOODS,2244,43560,2021,332,233,33,Active,,,https://www.redfin.com/MD/Unknown/907-Antego-Dr-21921/home/174131668,BRIGHT MLS,MDCC172860,N,Y,39.64092856,-75.88258664
MLS Listing,,Single Family Residential,906 Antego Dr,Elkton,MD,21921,506990,3,2.0,ANTEGO WOODS,1720,43560,2021,332,295,33,Active,,,https://www.redfin.com/MD/Unknown/906-Antego-Dr-21921/home/174131622,BRIGHT MLS,MDCC172858,N,Y,39.640631,-75.8827422
MLS Listing,,Single Family Residential,905 Antego Dr,Elkton,MD,21921,497990,3,2.5,ANTEGO WOODS,2500,43560,2021,332,199,33,Active,,,https://www.redfin.com/MD/Unknown/905-Antego-Dr-21921/home/174131621,BRIGHT MLS,MDCC172856,N,Y,39.64009258,-75.88282804
MLS Listing,,Single Family Residential,904 Antego Dr,Elkton,MD,21921,488990,4,2.5,ANTEGO WOODS,2143,43560,2021,332,228,33,Active,,,https://www.redfin.com/MD/Unknown/904-Antego-Dr-21921/home/174131447,BRIGHT MLS,MDCC172854,N,Y,39.64013611,-75.88294069
MLS Listing,,Single Family Residential,903 Antego Dr,Elkton,MD,21921,486990,4,2.5,ANTEGO WOODS,2242,43560,2021,332,217,33,Active,,,https://www.redfin.com/MD/Unknown/903-Antego-Dr-21921/home/174131367,BRIGHT MLS,MDCC172852,N,Y,39.64014438,-75.88319282
MLS Listing,,Single Family Residential,902 Antego Dr,Elkton,MD,21921,486990,3,2.0,ANTEGO WOODS,1795,43560,2021,332,271,33,Active,,,https://www.redfin.com/MD/Unknown/902-Antego-Dr-21921/home/174131291,BRIGHT MLS,MDCC172850,N,Y,39.64049303,-75.88343421
MLS Listing,,Single Family Residential,901 Antego Dr,Elkton,MD,21921,485990,3,2.5,ANTEGO WOODS,1979,43560,2021,332,246,33,Active,,,https://www.redfin.com/MD/Unknown/901-Antego-Dr-21921/home/174131097,BRIGHT MLS,MDCC172848,N,Y,39.64042115,-75.88356296
MLS Listing,,Single Family Residential,900 Antego Dr,Elkton,MD,21921,476990,4,2.5,ANTEGO WOODS,1947,43560,2021,332,245,33,Active,,,https://www.redfin.com/MD/Unknown/900-Antego-Dr-21921/home/174131023,BRIGHT MLS,MDCC172844,N,Y,39.64030383,-75.88367025
For-Sale-by-Owner Listing,,Vacant Land,LEEDS RD,ELKTON,MD,21921,53500,0,,Elkton,43560,,,86,1,,Active,,,https://www.redfin.com/MD/ELKTON/LEEDS-RD-21921/home/17397722,FSBO.com,526994,N,Y,39.648738,-75.884092
PAST SALE,September-30-2019,Single Family Residential,156 Long Dr,Elkton,MD,21921,352500,4,2.5,WEDGEWOOD HILLS,2352,52272,1996,797,150,,Sold,,,https://www.redfin.com/MD/Elkton/156-Long-Dr-21921/home/15141865,BRIGHT MLS,MDCC100039,N,Y,39.6628618,-75.8731772
PAST SALE,August-24-2020,Single Family Residential,138 Long Dr,Elkton,MD,21921,414000,5,3.5,WEDGEWOOD HILLS,3646,55757,1997,468,114,,Sold,,,https://www.redfin.com/MD/Elkton/138-Long-Dr-21921/home/15141863,BRIGHT MLS,MDCC169400,N,Y,39.6628814,-75.872428
PAST SALE,March-29-2019,Single Family Residential,946 Leeds Rd,Elkton,MD,21921,257350,3,2.0,Elkton,1344,53579,2001,982,191,,Sold,,,https://www.redfin.com/MD/Elkton/946-Leeds-Rd-21921/home/15138071,BRIGHT MLS,MDCC135096,N,Y,39.658265,-75.8717658
PAST SALE,October-26-2020,Single Family Residential,87 Shannon Dr,Elkton,MD,21921,299900,4,2.5,PINES AT CHERRY HILL,2094,8133,2007,405,143,,Sold,,,https://www.redfin.com/MD/Elkton/87-Shannon-Dr-21921/home/15120797,BRIGHT MLS,MDCC170542,N,Y,39.6611039,-75.8477549
PAST SALE,October-30-2020,Single Family Residential,12 Mcvey Way,Elkton,MD,21921,76500,3,2.0,FOREST GREEN,1456,,2013,401,53,,Sold,,,https://www.redfin.com/MD/Elkton/12-McVey-Way-21921/home/173371327,BRIGHT MLS,MDCC171432,N,Y,39.6304662,-75.8972901
PAST SALE,April-17-2020,Single Family Residential,391 Deaver Rd,Elkton,MD,21921,285000,4,1.5,Elkton,2012,98010,1935,597,142,,Sold,,,https://www.redfin.com/MD/Elkton/391-Deaver-Rd-21921/home/15142799,BRIGHT MLS,MDCC167530,N,Y,39.63918,-75.892722
PAST SALE,April-12-2019,Single Family Residential,25 Kennedy Blvd,Elkton,MD,21921,248000,3,2.5,MANCHESTER PARK,2080,14810,1969,968,119,,Sold,,,https://www.redfin.com/MD/Elkton/25-Kennedy-Blvd-21921/home/15145564,BRIGHT MLS,MDCC158602,N,Y,39.6542658,-75.8490162
PAST SALE,,Vacant Land,29 Acorn Dr,Elkton,MD,21921,416300,,,,,33584,,,,,,,,https://www.redfin.com/MD/Elkton/29-Acorn-Dr-21921/home/17402482,,,N,Y,39.658043,-75.892116
PAST SALE,November-23-2021,Single Family Residential,1975 Blue Ball Rd,Elkton,MD,21921,170000,3,1.0,Elkton,930,7492,1950,12,183,,Sold,,,https://www.redfin.com/MD/Elkton/1975-Blue-Ball-Rd-21921/home/15145568,BRIGHT MLS,MDCC2001610,N,Y,39.661026,-75.891465
PAST SALE,August-7-2020,Single Family Residential,79 Stratton Cir,Elkton,MD,21921,316000,4,2.5,ACADEMY HILLS,2500,22738,1987,485,126,,Sold,,,https://www.redfin.com/MD/Elkton/79-Stratton-Cir-21921/home/15142964,BRIGHT MLS,MDCC169654,N,Y,39.659807,-75.857315
